CYCLES;0x06;0x07;0x08;0x09;0x0A;0x0B
818748;288129;77858;631257;0;5;0 
814974;288129;77858;631254;0;2;0 
815530;288129;77858;631256;0;2;0 
815227;288129;77858;631254;0;2;0 
818211;288130;77859;631259;0;4;0 
814757;288129;77858;631256;0;2;0 
816121;288129;77858;631253;0;2;0 
815146;288130;77858;631260;0;5;0 
814782;288129;77858;631256;0;2;0 
815152;288129;77858;631254;0;2;0 
814571;288129;77859;631265;0;3;0 
815377;288129;77858;631256;0;3;0 
816089;288129;77858;631253;0;2;0 
815511;288129;77858;631255;0;2;0 
815472;288129;77859;631262;0;5;0 
815028;288129;77858;631255;0;2;0 
814230;288129;77858;631253;0;2;0 
816027;288131;77858;631260;0;5;0 
815271;288129;77858;631252;0;2;0 
814759;288129;77858;631254;0;2;0 
814928;288130;77858;631263;0;4;0 
816498;288130;77859;631260;0;5;0 
815648;288129;77858;631256;0;2;0 
814786;288129;77858;631254;0;2;0 
815604;288129;77858;631262;0;4;0 
815555;288129;77858;631256;0;2;0 
816111;288129;77858;631254;0;2;0 
815613;288129;77858;631261;0;4;0 
815645;288129;77858;631262;0;3;0 
815212;288129;77858;631254;0;2;0 
818999;288130;77859;631259;0;4;0 
815213;288130;77859;631258;0;4;0 
814822;288129;77858;631253;0;2;0 
815642;288129;77858;631256;0;2;0 
818640;288130;77858;631264;0;4;0 
816683;288129;77858;631262;0;4;0 
814428;288129;77858;631265;0;2;0 
817482;288130;77858;631256;0;3;0 
819758;288129;77858;631268;0;4;0 
816033;288129;77858;631251;0;2;0 
815564;288129;77858;631259;0;2;0 
818695;288129;77858;631261;0;5;0 
817159;288129;77858;631254;0;2;0 
816181;288129;77858;631259;0;2;0 
816194;288130;77858;631259;0;3;0 
815040;288130;77858;631256;0;4;0 
816420;288129;77858;631262;0;2;0 
815146;288129;77858;631254;0;2;0 
815093;288129;77859;631262;0;4;0 
814617;288129;77858;631257;0;3;0 
815855;288129;77858;631256;0;2;0 
816154;288129;77858;631264;0;3;0 
820195;288129;77858;631258;0;2;0 
814918;288129;77858;631253;0;2;0 
815706;288129;77858;631263;0;5;0 
814677;288129;77858;631254;0;2;0 
815450;288129;77858;631253;0;2;0 
815932;288129;77858;631260;0;2;0 
816421;288129;77858;631261;0;4;0 
816023;288129;77858;631256;0;2;0 
815411;288129;77858;631255;0;2;0 
815714;288130;77858;631259;0;4;0 
816398;288129;77858;631259;0;2;0 
816100;288129;77858;631254;0;2;0 
817595;288130;77858;631257;0;3;0 
815066;288129;77858;631255;0;3;0 
814335;288129;77858;631256;0;2;0 
817456;288131;77858;631270;0;6;0 
819471;288129;77859;631262;0;4;0 
814928;288129;77858;631255;0;2;0 
815546;288129;77858;631257;0;2;0 
815031;288129;77858;631260;0;4;0 
816619;288129;77858;631261;0;2;0 
815430;288129;77858;631265;0;2;0 
815028;288129;77858;631258;0;4;0 
818686;288131;77858;631256;0;4;0 
814751;288129;77858;631256;0;2;0 
815415;288129;77858;631256;0;2;0 
817148;288131;77858;631258;0;4;0 
815406;288129;77858;631254;0;2;0 
815078;288129;77858;631256;0;2;0 
817958;288130;77858;631259;0;4;0 
816141;288129;77858;631257;0;2;0 
814898;288129;77858;631253;0;2;0 
815360;288129;77858;631255;0;3;0 
818748;288129;77858;631256;0;3;0 
815351;288129;77858;631254;0;2;0 
814864;288129;77858;631255;0;2;0 
815302;288129;77858;631256;0;4;0 
816004;288129;77858;631254;0;2;0 
815832;288129;77858;631262;0;2;0 
815077;288131;77858;631262;0;5;0 
815176;288129;77858;631253;0;2;0 
816430;288129;77858;631258;0;2;0 
814742;288129;77858;631258;0;3;0 
817505;288129;77858;631259;0;4;0 
817111;288129;77858;631256;0;2;0 
815915;288129;77858;631256;0;2;0 
819185;288130;77858;631260;0;4;0 
814941;288129;77858;631257;0;2;0 
814548;288129;77858;631261;0;2;0 
817233;288129;77858;631258;0;2;0 
816626;288130;77858;631263;0;3;0 
817457;288129;77858;631254;0;2;0 
814557;288129;77858;631255;0;2;0 
815391;288130;77858;631261;0;4;0 
817963;288129;77858;631254;0;2;0 
814133;288129;77858;631255;0;2;0 
814462;288129;77858;631257;0;2;0 
817804;288129;77858;631262;0;4;0 
814659;288129;77858;631253;0;2;0 
817913;288129;77858;631255;0;2;0 
815298;288130;77859;631263;0;4;0 
816251;288129;77858;631252;0;2;0 
816263;288129;77858;631255;0;2;0 
817517;288129;77858;631257;0;5;0 
815236;288129;77858;631259;0;3;0 
814648;288129;77858;631257;0;2;0 
815764;288129;77858;631255;0;2;0 
816128;288129;77858;631258;0;4;0 
818936;288130;77858;631257;0;4;0 
815674;288129;77858;631255;0;2;0 
815036;288129;77858;631254;0;2;0 
815214;288130;77858;631256;0;4;0 
815034;288129;77858;631258;0;2;0 
813729;288129;77858;631256;0;2;0 
814765;288129;77858;631256;0;2;0 
816063;288131;77858;631261;0;4;0 
816016;288129;77858;631253;0;2;0 
814866;288129;77858;631255;0;2;0 
816566;288129;77858;631256;0;4;0 
815064;288129;77858;631254;0;2;0 
817053;288129;77858;631256;0;2;0 
817982;288129;77858;631253;0;2;0 
814578;288129;77858;631257;0;2;0 
823805;288129;77858;631262;0;5;0 
815422;288129;77858;631250;0;2;0 
815788;288130;77859;631260;0;5;0 
817093;288129;77858;631257;0;3;0 
818766;288130;77858;631256;0;3;0 
815904;288129;77859;631263;0;3;0 
816156;288129;77858;631260;0;2;0 
817057;288130;77858;631257;0;4;0 
816015;288129;77858;631260;0;2;0 
816489;288131;77858;631258;0;4;0 
816115;288129;77858;631255;0;2;0 
819591;288131;77858;631264;0;4;0 
814119;288129;77858;631259;0;3;0 
814478;288129;77858;631254;0;2;0 
817365;288131;77858;631256;0;4;0 
814544;288129;77858;631256;0;2;0 
814384;288129;77858;631253;0;2;0 
817104;288129;77858;631257;0;2;0 
815552;288129;77858;631252;0;2;0 
815657;288129;77858;631261;0;4;0 
817606;288129;77858;631260;0;2;0 
818490;288129;77858;631263;0;4;0 
814812;288129;77858;631259;0;2;0 
815505;288129;77858;631254;0;2;0 
816351;288129;77859;631256;0;4;0 
815800;288129;77858;631258;0;2;0 
814671;288129;77858;631253;0;2;0 
815983;288130;77859;631262;0;5;0 
815411;288130;77858;631259;0;3;0 
816152;288129;77858;631254;0;2;0 
814321;288129;77858;631257;0;2;0 
815454;288129;77858;631263;0;4;0 
815178;288129;77858;631253;0;2;0 
815647;288129;77858;631254;0;2;0 
816120;288130;77858;631260;0;4;0 
815619;288129;77858;631256;0;2;0 
815493;288129;77858;631256;0;2;0 
815491;288129;77858;631261;0;2;0 
