CYCLES;0x61;0x7A;0x86;0x87;0xC0;0xC1
542732;80;4;2;0;317;0 
543699;112;4;0;0;292;0 
548407;200;4;2;0;312;0 
545586;116;4;1;0;323;0 
544406;108;4;3;0;308;0 
541633;72;4;0;0;297;0 
543825;144;4;0;0;310;0 
542012;100;4;0;0;293;0 
545878;216;4;2;0;330;0 
543328;116;4;0;0;307;0 
542998;80;4;0;0;305;0 
546142;168;4;2;0;326;0 
544056;268;4;0;0;306;0 
543690;88;4;3;0;318;0 
542551;120;4;0;0;294;0 
545641;112;4;0;0;304;0 
541530;88;4;0;0;305;0 
547176;156;4;1;0;319;0 
543038;140;4;0;0;273;0 
542288;76;4;3;0;292;0 
542825;72;4;2;0;290;0 
543885;136;4;0;0;298;0 
543988;296;4;3;0;315;0 
544217;84;4;0;0;293;0 
543836;72;4;2;0;330;0 
541480;60;4;0;0;286;0 
541361;84;4;0;0;309;0 
544804;172;4;0;0;307;0 
545298;148;4;3;0;336;0 
544375;136;4;0;0;315;0 
542590;144;4;0;0;329;0 
543280;116;4;3;0;337;0 
542798;124;4;0;0;293;0 
547619;80;4;2;0;329;0 
542537;92;4;0;0;328;0 
543559;108;4;0;0;313;0 
541532;28;4;0;0;310;0 
546997;152;4;2;0;352;0 
544802;160;4;0;0;300;0 
542843;68;4;2;0;323;0 
548927;96;4;3;0;373;0 
542743;140;4;0;0;314;0 
545542;204;4;1;0;318;0 
544781;92;4;0;0;274;0 
544919;84;4;0;0;298;0 
545133;80;4;0;0;303;0 
540890;68;4;0;0;291;0 
543933;112;4;0;0;301;0 
546234;260;4;0;0;293;0 
545149;132;4;0;0;282;0 
542223;92;4;0;0;283;0 
542312;132;4;2;0;310;0 
545929;312;4;0;0;289;0 
542792;88;4;2;0;300;0 
545564;76;4;0;0;300;0 
544369;96;4;2;0;319;0 
540780;68;4;0;0;270;0 
543058;132;4;0;0;301;0 
