CYCLES;0xD1;0xD2;0xE0;0xE1;0xE2;0xE3
549732;0;0;1738;5350;804;0 
541551;0;0;1718;2885;62;0 
542915;0;0;1716;2835;67;0 
559995;0;0;2122;7608;67;0 
542177;0;0;1856;1826;73;0 
543649;0;0;1711;3464;62;0 
543488;0;0;1751;3659;71;0 
545892;0;0;1701;6088;55;0 
545298;0;0;1737;5531;70;0 
545360;0;0;1893;3054;56;0 
543745;0;0;1716;3535;67;0 
552967;0;0;1721;7454;65;0 
542973;0;0;1708;3355;70;0 
542135;0;0;1701;2828;61;0 
544124;0;0;1745;3740;64;0 
545112;0;0;1900;2307;68;0 
543661;0;0;1740;3825;62;0 
544091;0;0;2936;3963;73;0 
542091;0;0;1732;2260;61;0 
544470;0;0;1727;2288;65;0 
542053;0;0;1713;2954;63;0 
545027;0;0;1923;3830;77;0 
556187;0;0;1865;3637;170;0 
543093;0;0;1761;3424;81;0 
544331;0;0;1722;3045;63;0 
542773;0;0;1896;2519;70;0 
547843;0;0;1815;4215;65;0 
544448;0;0;1723;2616;61;0 
543946;0;0;2083;3088;58;0 
543618;0;0;1750;3402;61;0 
542471;0;0;1870;2639;75;0 
547031;0;0;1737;6289;64;0 
546460;0;0;2111;5224;79;0 
542884;0;0;1776;3098;69;0 
542692;0;0;2089;2998;59;0 
546278;0;0;1743;6103;72;0 
542361;0;0;1748;2572;72;0 
552261;0;0;1737;5411;56;0 
543874;0;0;1742;2890;61;0 
543360;0;0;1913;2117;60;0 
545217;0;0;1746;3304;58;0 
544403;0;0;1738;3693;59;0 
545425;0;0;1706;5980;69;0 
544545;0;0;1747;5720;63;0 
542703;0;0;1731;4182;66;0 
544927;0;0;1742;4261;69;0 
543403;0;0;1793;3563;64;0 
545567;0;0;1735;2913;68;0 
545751;0;0;1742;2711;59;0 
542824;0;0;1824;2006;57;0 
544405;0;0;1743;2547;65;0 
542266;0;0;1723;2658;68;0 
545396;0;0;1712;5961;77;0 
542409;0;0;1724;2960;57;0 
542355;0;0;1894;2266;61;0 
544558;0;0;1731;3873;65;0 
553557;0;0;1732;8287;60;0 
541450;0;0;1747;2786;54;0 
542348;0;0;1749;3230;71;0 
546559;0;0;2057;5739;67;0 
544495;0;0;1769;2204;64;0 
543705;0;0;1725;3518;73;0 
547377;0;0;1759;4197;74;0 
541517;0;0;1756;2467;66;0 
543664;0;0;1942;2904;71;0 
545094;0;0;1724;2632;54;0 
542122;0;0;1784;2967;71;0 
571113;0;0;2197;15756;478;0 
543707;0;0;2013;3672;79;0 
542483;0;0;1712;3264;63;0 
543451;0;0;1737;3407;73;0 
546984;0;0;1846;4862;72;0 
542673;0;0;1720;2612;58;0 
545217;0;0;1824;2492;73;0 
541992;0;0;1749;1998;59;0 
544223;0;0;3534;3498;70;0 
