CYCLES;0x61;0x7A;0x86;0x87;0xC0;0xC1
3667;8;1;0;0;22;0 
3522;16;1;0;0;21;0 
1689;4;1;0;0;23;0 
1954;4;1;0;0;21;0 
1692;4;1;0;0;22;0 
2112;12;1;0;0;19;0 
4342;8;1;0;0;21;0 
2421;8;1;0;0;19;0 
1967;0;1;0;0;23;0 
1348;12;1;0;0;19;0 
1580;8;1;0;0;19;0 
2347;12;1;0;0;21;0 
2098;8;1;0;0;18;0 
4783;0;1;0;0;17;0 
1482;4;1;0;0;21;0 
1764;16;1;0;0;19;0 
1956;4;1;0;0;19;0 
7981;24;1;0;0;19;0 
1707;12;1;0;0;19;0 
1638;16;1;0;0;22;0 
1634;16;1;0;0;17;0 
1757;8;1;0;0;19;0 
1982;8;1;0;0;22;0 
1899;4;1;0;0;22;0 
1901;8;1;0;0;21;0 
1815;8;1;0;0;18;0 
3845;8;1;0;0;21;0 
1648;8;1;0;0;24;0 
1882;4;1;0;0;21;0 
1871;4;1;0;0;20;0 
3659;8;1;0;0;21;0 
1390;8;1;0;0;20;0 
1640;12;1;0;0;24;0 
2192;4;1;0;0;19;0 
4044;12;1;0;0;23;0 
4995;4;1;0;0;22;0 
2109;12;1;0;0;22;0 
2474;24;1;0;0;21;0 
3805;4;1;0;0;17;0 
4230;12;1;0;0;22;0 
1998;12;1;0;0;20;0 
1505;0;1;0;0;22;0 
4171;4;1;0;0;22;0 
2616;0;1;0;0;21;0 
2766;16;1;0;0;20;0 
1815;16;1;0;0;22;0 
1743;4;1;0;0;18;0 
3999;12;1;0;0;23;0 
1837;4;1;0;0;19;0 
1997;4;1;0;0;18;0 
1736;12;1;0;0;21;0 
2000;12;1;0;0;23;0 
1856;8;1;0;0;20;0 
1656;8;1;0;0;22;0 
5210;16;1;0;0;21;0 
4255;8;1;0;0;21;0 
1647;16;1;0;0;21;0 
2003;24;1;0;0;24;0 
1876;4;1;0;0;22;0 
1710;8;1;0;0;23;0 
1646;4;1;0;0;21;0 
1873;0;1;0;0;22;0 
1882;24;1;0;0;23;0 
3608;4;1;0;0;20;0 
4368;12;1;0;0;22;0 
2002;12;1;0;0;18;0 
2044;8;1;0;0;21;0 
1950;12;1;0;0;24;0 
1783;4;1;0;0;23;0 
1982;12;1;0;0;21;0 
2254;4;1;0;0;23;0 
4272;36;1;0;0;21;0 
1766;12;1;0;0;19;0 
4399;4;1;0;0;26;0 
1792;16;1;0;0;19;0 
2126;24;1;0;0;20;0 
1931;4;1;0;0;22;0 
1705;12;1;0;0;21;0 
2315;4;1;0;0;25;0 
2038;8;1;0;0;20;0 
1756;4;1;0;0;21;0 
2035;16;1;0;0;21;0 
2511;0;1;0;0;23;0 
2137;4;1;0;0;21;0 
2091;8;1;0;0;20;0 
1529;16;1;0;0;20;0 
2332;24;1;0;0;19;0 
2322;0;1;0;0;20;0 
4199;12;1;0;0;19;0 
1892;12;1;0;0;20;0 
3274;20;1;0;0;18;0 
1870;8;1;0;0;18;0 
4271;20;1;0;0;22;0 
1815;4;1;0;0;21;0 
1896;8;1;0;0;22;0 
2086;8;1;0;0;21;0 
2010;8;1;0;0;21;0 
1377;4;1;0;0;22;0 
1794;8;1;0;0;22;0 
2204;16;1;0;0;20;0 
