CYCLES;0x19;0x1A;0x1D;0x1E;0x60;0x61
3806;8;0;1903;0;8;0 
3691;12;0;1846;0;4;8 
3641;4;0;1821;0;4;0 
3628;8;0;1814;0;8;0 
3967;12;0;1984;0;8;4 
3713;4;0;1857;0;4;0 
4095;12;0;2047;0;8;4 
3655;28;0;1828;0;20;8 
3633;4;0;1816;0;4;0 
4100;36;0;2050;0;24;12 
3633;4;0;1817;0;4;0 
3984;12;0;1992;0;4;8 
3635;8;0;1818;0;4;4 
3642;0;0;1821;0;0;0 
3671;4;0;1835;0;4;0 
3644;16;0;1822;0;4;12 
3632;12;0;1816;0;8;4 
3638;8;0;1819;0;8;0 
3970;4;0;1985;0;4;0 
4428;8;0;2214;0;8;0 
3950;16;0;1975;0;12;4 
3638;12;0;1819;0;8;4 
3677;12;0;1838;0;8;4 
3633;12;0;1816;0;8;4 
3639;8;0;1820;0;8;0 
3630;8;0;1815;0;8;0 
3945;8;0;1973;0;4;4 
3713;4;0;1857;0;4;0 
3668;16;0;1834;0;4;12 
3975;12;0;1988;0;8;4 
3816;4;0;1908;0;4;0 
3963;4;0;1982;0;4;0 
4251;8;0;2125;0;4;4 
4579;4;0;2289;0;4;0 
3618;4;0;1809;0;4;0 
3930;8;0;1965;0;4;4 
3624;0;0;1812;0;0;0 
3929;0;0;1965;0;0;0 
3664;4;0;1832;0;4;0 
3945;8;0;1973;0;4;4 
3783;8;0;1892;0;4;4 
4364;8;0;2182;0;4;4 
3964;0;0;1982;0;0;0 
4621;16;0;2311;0;4;12 
3609;8;0;1804;0;4;4 
3943;4;0;1972;0;4;0 
4079;8;0;2040;0;4;4 
3635;4;0;1817;0;4;0 
4279;8;0;2140;0;8;0 
3736;8;0;1868;0;4;4 
3750;20;0;1875;0;4;16 
3680;16;0;1840;0;12;4 
3900;4;0;1950;0;4;0 
3678;8;0;1839;0;8;0 
3631;8;0;1815;0;4;4 
3626;4;0;1813;0;4;0 
3738;12;0;1869;0;4;8 
4620;12;0;2310;0;8;4 
4495;4;0;2248;0;4;0 
3914;0;0;1957;0;0;0 
4513;8;0;2257;0;8;0 
3945;8;0;1973;0;4;4 
3641;12;0;1820;0;4;8 
3645;12;0;1822;0;8;4 
3961;8;0;1981;0;4;4 
3949;12;0;1975;0;8;4 
3924;0;0;1962;0;0;0 
3666;12;0;1833;0;4;8 
4630;8;0;2315;0;8;0 
3655;8;0;1827;0;4;4 
4008;20;0;2004;0;12;8 
4359;20;0;2180;0;4;16 
3928;4;0;1964;0;0;4 
4747;20;0;2374;0;12;8 
4567;12;0;2283;0;12;0 
3733;4;0;1866;0;0;4 
3639;8;0;1820;0;8;0 
3935;4;0;1968;0;4;0 
3609;8;0;1804;0;4;4 
3954;4;0;1977;0;4;0 
4645;12;0;2322;0;8;4 
3880;12;0;1940;0;8;4 
