CYCLES;0x18;0x19;0x1A;0x1D;0x1E;0x60
814131;22;160;0;407065;0;72 
817177;44;380;0;408588;0;204 
814727;33;316;0;407363;0;184 
816135;30;216;0;408068;0;96 
815178;26;296;0;407589;0;192 
814224;28;184;0;407111;0;72 
814616;29;208;0;407308;0;96 
814866;25;224;0;407434;0;124 
815021;31;236;0;407510;0;112 
814585;30;232;0;407293;0;112 
815467;32;319;0;407733;0;191 
814729;28;204;0;407364;0;92 
819798;26;340;0;409898;0;240 
814717;34;211;0;407359;0;75 
815355;35;228;0;407677;0;88 
815366;26;200;0;407683;0;96 
814824;21;156;0;407411;0;72 
817486;21;180;0;408743;0;96 
815286;29;196;0;407642;0;80 
816820;24;176;0;408410;0;80 
819713;25;288;0;409856;0;188 
815844;30;239;0;407921;0;120 
815299;27;188;0;407650;0;80 
814355;28;232;0;407178;0;120 
814788;33;224;0;407395;0;92 
817010;35;260;0;408505;0;120 
815133;27;264;0;407567;0;156 
815486;21;260;0;407742;0;176 
815099;27;208;0;407549;0;100 
814708;22;228;0;407354;0;140 
814641;25;220;0;407321;0;120 
816424;26;192;0;408211;0;88 
816399;23;190;0;408198;0;98 
815466;17;152;0;407732;0;84 
818980;23;292;0;409490;0;200 
819240;26;284;0;409619;0;180 
814868;35;284;0;407434;0;144 
814129;20;192;0;407064;0;112 
817408;37;276;0;408704;0;128 
816446;28;201;0;408222;0;92 
814537;27;279;0;407269;0;171 
815471;34;315;0;407736;0;179 
814745;17;156;0;407372;0;88 
816415;33;296;0;408208;0;164 
814861;19;156;0;407431;0;80 
815156;26;200;0;407579;0;96 
815550;25;172;0;407775;0;72 
814632;30;276;0;407316;0;156 
814700;34;268;0;407350;0;132 
816853;25;360;0;408426;0;260 
815451;30;216;0;407725;0;96 
817416;38;354;0;408707;0;202 
815233;29;208;0;407615;0;92 
814814;30;220;0;407407;0;100 
814634;37;329;0;407316;0;181 
815378;20;180;0;407688;0;100 
814446;25;300;0;407223;0;200 
814240;23;268;0;407120;0;176 
814919;33;232;0;407459;0;100 
816296;25;300;0;408148;0;200 
815353;30;276;0;407677;0;156 
817385;33;216;0;408692;0;84 
819107;33;408;0;409553;0;276 
814456;22;212;0;407228;0;124 
815347;35;311;0;407673;0;172 
815433;34;212;0;407716;0;76 
814144;22;180;0;407072;0;92 
817131;34;292;0;408566;0;156 
815558;35;247;0;407779;0;107 
814552;19;144;0;407276;0;68 
815668;29;216;0;407833;0;100 
816794;26;272;0;408396;0;168 
817687;22;256;0;408843;0;168 
814247;37;252;0;407124;0;104 
815533;31;206;0;407766;0;84 
817022;21;252;0;408510;0;168 
815557;22;196;0;407779;0;108 
817418;32;296;0;408709;0;168 
815789;20;179;0;407894;0;99 
814650;27;188;0;407325;0;80 
815586;28;332;0;407793;0;220 
815084;24;232;0;407541;0;136 
815297;22;344;0;407647;0;256 
817606;35;220;0;408802;0;80 
815340;28;194;0;407670;0;84 
815977;18;204;0;407989;0;132 
817289;33;344;0;408645;0;212 
815410;23;232;0;407705;0;140 
814713;27;180;0;407356;0;72 
816729;20;192;0;408364;0;112 
816457;28;260;0;408228;0;148 
815225;16;168;0;407613;0;104 
815934;23;201;0;407967;0;109 
815459;25;200;0;407730;0;100 
815434;22;216;0;407717;0;128 
816340;38;280;0;408169;0;128 
814669;29;212;0;407335;0;96 
814380;34;224;0;407190;0;88 
815885;29;216;0;407943;0;100 
815353;20;156;0;407677;0;76 
814664;28;176;0;407332;0;64 
814150;24;180;0;407075;0;84 
814947;23;188;0;407473;0;96 
815718;20;188;0;407860;0;108 
816607;27;228;0;408303;0;120 
814741;24;180;0;407370;0;84 
816127;31;376;0;408063;0;252 
815128;22;192;0;407564;0;104 
816410;49;295;0;408204;0;100 
814565;29;220;0;407282;0;104 
814986;40;228;0;407493;0;68 
815211;30;228;0;407606;0;108 
815909;27;260;0;407954;0;152 
814792;32;196;0;407396;0;68 
814544;25;168;0;407272;0;68 
815165;19;180;0;407581;0;104 
814086;22;164;0;407044;0;76 
815616;39;260;0;407808;0;108 
815398;32;236;0;407699;0;108 
814721;27;244;0;407360;0;136 
815019;23;236;0;407509;0;144 
817464;49;272;0;408731;0;76 
815011;33;201;0;407505;0;69 
816826;26;244;0;408414;0;140 
814964;26;180;0;407482;0;76 
815731;19;172;0;407865;0;96 
815163;20;216;0;407581;0;136 
816943;22;256;0;408471;0;168 
815645;30;306;0;407823;0;186 
815603;32;220;0;407801;0;92 
814706;26;288;0;407354;0;184 
815738;23;200;0;407869;0;108 
815103;18;168;0;407551;0;96 
814614;24;205;0;407306;0;112 
815827;36;280;0;407913;0;140 
815328;26;175;0;407664;0;72 
814001;28;248;0;407000;0;136 
815595;25;220;0;407797;0;120 
814982;24;174;0;407492;0;76 
814655;27;180;0;407327;0;72 
814327;26;208;0;407164;0;104 
816169;27;244;0;408084;0;136 
815427;26;242;0;407713;0;138 
814852;20;232;0;407426;0;152 
817615;28;264;0;408808;0;152 
815013;28;260;0;407507;0;148 
815328;23;176;0;407664;0;84 
815583;22;228;0;407792;0;140 
816513;23;200;0;408257;0;108 
815327;24;164;0;407663;0;68 
815414;28;234;0;407706;0;124 
814721;33;228;0;407361;0;96 
816963;22;296;0;408481;0;208 
815257;21;230;0;407628;0;148 
814351;27;208;0;407175;0;100 
814924;17;212;0;407462;0;144 
814476;31;271;0;407239;0;147 
815456;22;176;0;407728;0;88 
816711;34;318;0;408356;0;182 
814645;24;192;0;407323;0;96 
815826;27;208;0;407913;0;100 
817632;26;200;0;408815;0;96 
814807;25;316;0;407403;0;216 
815043;32;232;0;407521;0;104 
815191;20;176;0;407595;0;96 
815390;19;172;0;407694;0;96 
817868;16;184;0;408934;0;120 
814238;29;216;0;407119;0;100 
816112;25;188;0;408055;0;88 
815031;39;272;0;407515;0;116 
817376;27;184;0;408688;0;76 
815621;42;280;0;407810;0;112 
817017;21;180;0;408509;0;96 
814018;25;232;0;407009;0;132 
816303;35;240;0;408151;0;100 
815283;29;192;0;407641;0;76 
814558;22;183;0;407279;0;95 
814754;29;296;0;407377;0;180 
816093;23;168;0;408047;0;76 
816266;21;184;0;408133;0;100 
815875;33;264;0;407937;0;132 
814773;29;300;0;407386;0;184 
814444;28;272;0;407221;0;160 
817844;40;312;0;408922;0;152 
816206;37;272;0;408103;0;124 
814891;31;208;0;407444;0;84 
815640;30;240;0;407820;0;120 
815338;27;296;0;407670;0;188 
816711;13;148;0;408356;0;96 
815518;25;180;0;407759;0;80 
814304;24;188;0;407152;0;92 
816081;27;288;0;408040;0;180 
814051;28;208;0;407026;0;96 
814710;24;239;0;407356;0;143 
817032;23;248;0;408515;0;156 
818565;24;248;0;409282;0;152 
814443;27;252;0;407222;0;144 
815356;21;163;0;407678;0;79 
815547;30;212;0;407774;0;92 
814812;23;228;0;407406;0;136 
815212;28;206;0;407606;0;94 
819018;27;208;0;409508;0;100 
814274;22;156;0;407137;0;68 
815549;14;148;0;407774;0;92 
815227;22;220;0;407613;0;132 
816101;29;180;0;408050;0;64 
815320;26;232;0;407660;0;128 
816540;30;308;0;408270;0;188 
821392;32;348;0;410695;0;220 
816518;20;164;0;408259;0;84 
815501;32;204;0;407751;0;76 
