CYCLES;0xC8;0xC9;0xCA;0xCB;0xCC;0xD0
814514;0;44844;1;1;7287;0 
816422;0;44844;1;1;7328;0 
816143;0;44844;1;1;7438;0 
818099;0;44844;1;1;7388;0 
815452;0;44844;1;1;7424;0 
814813;0;44844;1;1;7379;0 
815095;0;44844;1;1;7365;0 
817566;0;44844;1;1;7456;0 
814844;0;44844;1;1;7310;0 
814999;0;44845;1;1;7401;0 
815067;0;44844;1;1;7389;0 
815749;0;44844;1;1;7403;0 
815208;0;44844;1;1;7320;0 
816281;0;44844;1;1;7344;0 
815548;0;44844;1;1;7398;0 
815312;0;44844;1;1;7396;0 
816757;0;44844;1;1;7256;0 
821371;0;44844;1;1;7471;0 
814997;0;44844;1;1;7391;0 
814724;0;44844;1;1;7329;0 
814058;0;44844;1;1;7330;0 
814688;0;44844;1;1;7396;0 
816356;0;44844;1;1;7464;0 
814970;0;44845;1;1;7354;0 
816463;0;44844;1;1;7449;0 
820445;0;44844;1;1;7374;0 
819802;0;44845;1;1;7419;0 
815667;0;44844;1;1;7373;0 
817425;0;44844;1;1;7371;0 
816345;0;44844;1;1;7421;0 
816214;0;44844;1;1;7396;0 
816508;0;44844;1;1;7377;0 
815287;0;44844;1;1;7395;0 
818062;0;44844;1;1;7445;0 
814196;0;44844;1;1;7354;0 
815634;0;44844;1;1;7365;0 
814653;0;44844;1;1;7283;0 
814909;0;44844;1;1;7342;0 
813875;0;44844;1;1;7298;0 
815885;0;44844;1;1;7435;0 
814711;0;44844;1;1;7334;0 
815338;0;44844;1;1;7364;0 
815738;0;44844;1;1;7337;0 
816369;0;44844;1;1;7447;0 
814790;0;44844;1;1;7308;0 
817737;0;44844;1;1;7389;0 
815469;0;44844;1;1;7376;0 
815165;0;44844;1;1;7418;0 
815909;0;44844;1;1;7351;0 
815434;0;44844;1;1;7390;0 
814782;0;44844;1;1;7388;0 
814490;0;44844;1;1;7315;0 
817236;0;44844;1;1;7395;0 
816818;0;44844;1;1;7352;0 
814832;0;44844;1;1;7341;0 
817910;0;44844;1;1;7361;0 
815963;0;44845;1;1;7412;0 
814783;0;44844;1;1;7336;0 
816192;0;44844;1;1;7472;0 
815536;0;44844;1;1;7371;0 
815899;0;44844;1;1;7398;0 
816765;0;44844;1;1;7333;0 
814901;0;44844;1;1;7361;0 
816482;0;44844;1;1;7438;0 
814409;0;44844;1;1;7367;0 
816451;0;44844;1;1;7324;0 
814834;0;44844;1;1;7345;0 
815837;0;44844;1;1;7415;0 
815057;0;44844;1;1;7391;0 
815550;0;44844;1;1;7396;0 
815328;0;44844;1;1;7348;0 
817238;0;44844;1;1;7406;0 
817793;0;44844;1;1;7459;0 
815530;0;44844;1;1;7386;0 
816074;0;44844;1;1;7399;0 
814434;0;44844;1;1;7336;0 
815548;0;44844;1;1;7383;0 
815160;0;44844;1;1;7400;0 
815840;0;44845;1;1;7446;0 
815332;0;44844;1;1;7344;0 
815149;0;44844;1;1;7407;0 
815131;0;44844;1;1;7427;0 
815041;0;44844;1;1;7367;0 
816690;0;44845;1;1;7421;0 
817953;0;44844;1;1;7350;0 
816521;0;44844;1;1;7387;0 
818540;0;44844;1;1;7438;0 
814955;0;44844;1;1;7371;0 
814335;0;44844;1;1;7328;0 
821181;0;44844;1;1;7412;0 
814021;0;44844;1;1;7292;0 
816141;0;44844;1;1;7350;0 
816431;0;44845;1;1;7410;0 
814583;0;44844;1;1;7380;0 
814058;0;44844;1;1;7320;0 
814633;0;44844;1;1;7339;0 
817177;0;44844;1;1;7404;0 
815628;0;44844;1;1;7358;0 
815061;0;44844;1;1;7403;0 
816648;0;44844;1;1;7344;0 
814523;0;44844;1;1;7340;0 
815414;0;44844;1;1;7412;0 
817117;0;44844;1;1;7425;0 
814971;0;44844;1;1;7383;0 
815125;0;44844;1;1;7387;0 
815545;0;44844;1;1;7385;0 
815713;0;44844;1;1;7355;0 
815412;0;44844;1;1;7440;0 
815725;0;44844;1;1;7333;0 
816608;0;44844;1;1;7349;0 
815474;0;44844;1;1;7339;0 
817303;0;44844;1;1;7294;0 
815398;0;44844;1;1;7327;0 
816057;0;44844;1;1;7413;0 
815640;0;44844;1;1;7314;0 
816296;0;44844;1;1;7431;0 
814625;0;44844;1;1;7358;0 
815642;0;44844;1;1;7433;0 
814462;0;44844;1;1;7312;0 
815420;0;44844;1;1;7428;0 
814967;0;44844;1;1;7400;0 
816808;0;44845;1;1;7377;0 
814261;0;44844;1;1;7338;0 
815968;0;44844;1;1;7442;0 
815866;0;44844;1;1;7357;0 
815034;0;44844;1;1;7373;0 
814919;0;44844;1;1;7388;0 
818013;0;44844;1;1;7382;0 
817306;0;44844;1;1;7425;0 
815197;0;44844;1;1;7359;0 
815188;0;44844;1;1;7375;0 
814810;0;44844;1;1;7356;0 
815261;0;44844;1;1;7354;0 
816153;0;44844;1;1;7416;0 
815190;0;44844;1;1;7384;0 
816154;0;44844;1;1;7379;0 
814394;0;44844;1;1;7346;0 
816134;0;44844;1;1;7386;0 
817272;0;44844;1;1;7407;0 
819469;0;44844;1;1;7438;0 
814610;0;44844;1;1;7349;0 
818435;0;44845;1;1;7362;0 
814924;0;44844;1;1;7421;0 
815349;0;44844;1;1;7332;0 
815575;0;44844;1;1;7397;0 
816118;0;44844;1;1;7427;0 
816623;0;44844;1;1;7404;0 
815242;0;44845;1;1;7387;0 
814256;0;44844;1;1;7303;0 
814902;0;44844;1;1;7302;0 
815094;0;44844;1;1;7403;0 
816519;0;44844;1;1;7478;0 
816217;0;44844;1;1;7442;0 
815099;0;44844;1;1;7377;0 
815601;0;44844;1;1;7393;0 
815774;0;44844;1;1;7354;0 
816030;0;44844;1;1;7481;0 
816657;0;44844;1;1;7406;0 
816163;0;44844;1;1;7353;0 
815581;0;44844;1;1;7367;0 
816211;0;44844;1;1;7352;0 
815685;0;44844;1;1;7314;0 
816563;0;44844;1;1;7321;0 
815632;0;44844;1;1;7374;0 
817242;0;44844;1;1;7363;0 
814795;0;44844;1;1;7381;0 
816546;0;44844;1;1;7355;0 
817768;0;44844;1;1;7385;0 
814631;0;44844;1;1;7334;0 
817977;0;44844;1;1;7378;0 
815206;0;44844;1;1;7422;0 
815839;0;44844;1;1;7335;0 
813740;0;44844;1;1;7238;0 
814840;0;44845;1;1;7380;0 
815625;0;44844;1;1;7443;0 
815105;0;44844;1;1;7351;0 
815998;0;44844;1;1;7342;0 
815481;0;44844;1;1;7441;0 
815275;0;44844;1;1;7289;0 
816013;0;44844;1;1;7343;0 
815859;0;44844;1;1;7368;0 
815454;0;44844;1;1;7387;0 
815711;0;44844;1;1;7341;0 
815745;0;44845;1;1;7405;0 
814931;0;44844;1;1;7362;0 
816923;0;44844;1;1;7447;0 
816635;0;44844;1;1;7315;0 
815889;0;44844;1;1;7435;0 
815645;0;44844;1;1;7431;0 
816991;0;44844;1;1;7354;0 
814602;0;44844;1;1;7397;0 
814021;0;44844;1;1;7267;0 
816155;0;44844;1;1;7396;0 
815142;0;44844;1;1;7412;0 
814847;0;44844;1;1;7390;0 
815926;0;44844;1;1;7363;0 
814987;0;44844;1;1;7293;0 
815276;0;44844;1;1;7402;0 
816921;0;44844;1;1;7404;0 
816164;0;44844;1;1;7418;0 
814385;0;44844;1;1;7311;0 
815145;0;44845;1;1;7388;0 
814987;0;44844;1;1;7382;0 
815172;0;44844;1;1;7387;0 
815202;0;44844;1;1;7417;0 
818896;0;44844;1;1;7487;0 
815765;0;44844;1;1;7388;0 
815271;0;44844;1;1;7413;0 
815093;0;44844;1;1;7378;0 
814233;0;44844;1;1;7313;0 
814612;0;44844;1;1;7342;0 
818027;0;44844;1;1;7358;0 
814539;0;44844;1;1;7377;0 
816283;0;44844;1;1;7327;0 
814619;0;44844;1;1;7333;0 
815959;0;44844;1;1;7354;0 
816075;0;44844;1;1;7440;0 
817598;0;44844;1;1;7375;0 
817479;0;44844;1;1;7387;0 
816823;0;44844;1;1;7441;0 
815183;0;44844;1;1;7384;0 
816029;0;44844;1;1;7404;0 
815504;0;44844;1;1;7375;0 
815682;0;44844;1;1;7447;0 
816487;0;44844;1;1;7386;0 
817117;0;44844;1;1;7417;0 
816122;0;44844;1;1;7405;0 
815220;0;44844;1;1;7355;0 
815979;0;44844;1;1;7420;0 
816071;0;44844;1;1;7419;0 
814639;0;44844;1;1;7367;0 
816320;0;44844;1;1;7388;0 
814333;0;44844;1;1;7311;0 
815235;0;44844;1;1;7403;0 
816459;0;44844;1;1;7411;0 
815524;0;44844;1;1;7318;0 
815392;0;44844;1;1;7483;0 
815677;0;44844;1;1;7338;0 
815473;0;44844;1;1;7393;0 
814834;0;44844;1;1;7378;0 
815884;0;44845;1;1;7396;0 
818287;0;44844;1;1;7460;0 
815832;0;44844;1;1;7390;0 
815674;0;44844;1;1;7369;0 
814911;0;44844;1;1;7342;0 
816512;0;44844;1;1;7393;0 
816260;0;44844;1;1;7363;0 
815732;0;44844;1;1;7416;0 
816157;0;44844;1;1;7392;0 
815758;0;44844;1;1;7385;0 
816276;0;44844;1;1;7431;0 
814947;0;44844;1;1;7363;0 
814493;0;44844;1;1;7354;0 
818003;0;44844;1;1;7409;0 
817486;0;44844;1;1;7383;0 
815015;0;44844;1;1;7374;0 
814440;0;44844;1;1;7350;0 
815547;0;44844;1;1;7298;0 
815742;0;44844;1;1;7392;0 
815736;0;44844;1;1;7322;0 
817955;0;44845;1;1;7377;0 
814701;0;44844;1;1;7342;0 
815601;0;44844;1;1;7362;0 
815867;0;44844;1;1;7412;0 
816304;0;44844;1;1;7424;0 
815756;0;44844;1;1;7317;0 
815605;0;44844;1;1;7383;0 
816678;0;44844;1;1;7410;0 
815701;0;44844;1;1;7433;0 
814671;0;44844;1;1;7356;0 
815729;0;44844;1;1;7352;0 
815455;0;44844;1;1;7416;0 
816576;0;44844;1;1;7419;0 
817001;0;44844;1;1;7400;0 
815235;0;44844;1;1;7416;0 
818808;0;44844;1;1;7385;0 
816725;0;44844;1;1;7449;0 
816276;0;44844;1;1;7306;0 
815433;0;44844;1;1;7480;0 
