CYCLES;0xC9;0xCA;0xCB;0xCC;0xD0;0xD1
622608;51650;1;1;2687;0;0 
625281;51650;1;1;2726;0;0 
622870;51650;1;1;2737;0;0 
623850;51650;1;1;2732;0;0 
625598;51650;1;1;2711;0;0 
625563;51650;1;1;2741;0;0 
624180;51651;1;1;2734;0;0 
626415;51650;1;1;2745;0;0 
626695;51650;1;1;2772;0;0 
623151;51650;1;1;2744;0;0 
623124;51650;1;1;2725;0;0 
623333;51650;1;1;2732;0;0 
623668;51650;1;1;2710;0;0 
623054;51650;1;1;2731;0;0 
623781;51650;1;1;2784;0;0 
624316;51650;1;1;2721;0;0 
625542;51650;1;1;2727;0;0 
623124;51650;1;1;2686;0;0 
624939;51650;1;1;2727;0;0 
624015;51650;1;1;2723;0;0 
626433;51650;1;1;2681;0;0 
624003;51650;1;1;2745;0;0 
623144;51650;1;1;2692;0;0 
625975;51650;1;1;2707;0;0 
626426;51650;1;1;2728;0;0 
624879;51650;1;1;2733;0;0 
625220;51650;1;1;2700;0;0 
624112;51650;1;1;2746;0;0 
625469;51650;1;1;2702;0;0 
622765;51650;1;1;2667;0;0 
626902;51650;1;1;2721;0;0 
625146;51650;1;1;2763;0;0 
626104;51650;1;1;2761;0;0 
626418;51651;1;1;2745;0;0 
623427;51650;1;1;2696;0;0 
626556;51650;1;1;2764;0;0 
626340;51650;1;1;2755;0;0 
625859;51650;1;1;2698;0;0 
623280;51650;1;1;2702;0;0 
626783;51650;1;1;2722;0;0 
627192;51650;1;1;2742;0;0 
623752;51650;1;1;2773;0;0 
626932;51650;1;1;2738;0;0 
628779;51650;1;1;2765;0;0 
623803;51650;1;1;2732;0;0 
625051;51650;0;0;2688;0;0 
623625;51650;1;1;2733;0;0 
626001;51650;1;1;2767;0;0 
626410;51650;1;1;2720;0;0 
626131;51650;1;1;2741;0;0 
623933;51650;1;1;2758;0;0 
625749;51650;1;1;2717;0;0 
623906;51650;1;1;2749;0;0 
622525;51650;1;1;2694;0;0 
623436;51650;1;1;2720;0;0 
622995;51650;1;1;2735;0;0 
626182;51650;1;1;2771;0;0 
622690;51650;1;1;2691;0;0 
624597;51650;1;1;2728;0;0 
624841;51650;1;1;2730;0;0 
626576;51650;1;1;2739;0;0 
623918;51650;1;1;2730;0;0 
623363;51650;1;1;2722;0;0 
624421;51650;1;1;2789;0;0 
626647;51650;1;1;2724;0;0 
625650;51650;1;1;2717;0;0 
623543;51650;1;1;2704;0;0 
625261;51650;1;1;2724;0;0 
625402;51650;1;1;2713;0;0 
626193;51650;1;1;2719;0;0 
624478;51650;1;1;2731;0;0 
626164;51650;1;1;2703;0;0 
624877;51650;1;1;2733;0;0 
623434;51650;1;1;2730;0;0 
626812;51650;1;1;2741;0;0 
625571;51650;1;1;2709;0;0 
623735;51650;1;1;2791;0;0 
627522;51650;1;1;2793;0;0 
624966;51650;1;1;2704;0;0 
625083;51651;1;1;2713;0;0 
626318;51650;1;1;2743;0;0 
623560;51650;1;1;2719;0;0 
626122;51650;1;1;2738;0;0 
625489;51650;1;1;2710;0;0 
623003;51650;1;1;2728;0;0 
625025;51650;1;1;2716;0;0 
626300;51650;1;1;2711;0;0 
622492;51650;1;1;2735;0;0 
622712;51650;1;1;2681;0;0 
623103;51651;1;1;2755;0;0 
623675;51650;1;1;2733;0;0 
626201;51651;1;1;2698;0;0 
624700;51650;1;1;2704;0;0 
623302;51650;1;1;2741;0;0 
626823;51650;1;1;2763;0;0 
626031;51651;1;1;2725;0;0 
622935;51650;1;1;2719;0;0 
623737;51650;1;1;2763;0;0 
626868;51650;1;1;2727;0;0 
626006;51650;1;1;2738;0;0 
625875;51650;1;1;2706;0;0 
625019;51650;1;1;2754;0;0 
624981;51650;1;1;2697;0;0 
624421;51650;1;1;2737;0;0 
623197;51650;1;1;2718;0;0 
626904;51651;1;1;2783;0;0 
625096;51650;1;1;2692;0;0 
623061;51650;1;1;2698;0;0 
625298;51650;1;1;2718;0;0 
626033;51650;1;1;2719;0;0 
624833;51650;1;1;2717;0;0 
625374;51650;0;0;2735;0;0 
626607;51650;1;1;2741;0;0 
625352;51651;1;1;2720;0;0 
624256;51651;1;1;2757;0;0 
627607;51650;1;1;2718;0;0 
626876;51650;1;1;2758;0;0 
623203;51650;1;1;2744;0;0 
625367;51650;1;1;2757;0;0 
624950;51650;1;1;2734;0;0 
625059;51650;1;1;2716;0;0 
624347;51651;1;1;2731;0;0 
625223;51650;1;1;2746;0;0 
623098;51650;1;1;2726;0;0 
625943;51650;1;1;2733;0;0 
623623;51650;1;1;2752;0;0 
626892;51650;1;1;2708;0;0 
626028;51650;1;1;2690;0;0 
623928;51650;1;1;2715;0;0 
626590;51650;1;1;2731;0;0 
626146;51650;1;1;2763;0;0 
622974;51650;1;1;2704;0;0 
625727;51651;1;1;2753;0;0 
622875;51650;1;1;2728;0;0 
625972;51650;1;1;2696;0;0 
626287;51651;1;1;2710;0;0 
628192;51650;1;1;2756;0;0 
626737;51650;1;1;2731;0;0 
626374;51650;1;1;2767;0;0 
627758;51650;1;1;2735;0;0 
624856;51650;1;1;2724;0;0 
625773;51650;0;0;2726;0;0 
628442;51650;1;1;2786;0;0 
623494;51650;1;1;2710;0;0 
623908;51650;1;1;2755;0;0 
625386;51650;1;1;2721;0;0 
623195;51650;1;1;2729;0;0 
626849;51650;1;1;2732;0;0 
623849;51650;1;1;2706;0;0 
625367;51650;1;1;2743;0;0 
625161;51650;1;1;2739;0;0 
626338;51650;1;1;2735;0;0 
626945;51651;1;1;2722;0;0 
625847;51650;1;1;2724;0;0 
625139;51650;1;1;2709;0;0 
625694;51650;1;1;2732;0;0 
623472;51651;1;1;2674;0;0 
623810;51650;1;1;2740;0;0 
626418;51650;1;1;2706;0;0 
625939;51650;1;1;2755;0;0 
623264;51650;1;1;2740;0;0 
626144;51650;1;1;2691;0;0 
623265;51650;1;1;2759;0;0 
623384;51650;1;1;2728;0;0 
623311;51650;1;1;2733;0;0 
626262;51650;1;1;2706;0;0 
627255;51651;1;1;2757;0;0 
628361;51650;1;1;2770;0;0 
623490;51650;1;1;2756;0;0 
626435;51650;1;1;2715;0;0 
624052;51650;1;1;2711;0;0 
624369;51650;1;1;2738;0;0 
627969;51650;1;1;2737;0;0 
623779;51650;1;1;2762;0;0 
623519;51650;0;0;2702;0;0 
625157;51650;1;1;2727;0;0 
625701;51650;1;1;2741;0;0 
623543;51650;1;1;2766;0;0 
623929;51650;1;1;2737;0;0 
622632;51650;1;1;2717;0;0 
626719;51650;1;1;2773;0;0 
623687;51650;1;1;2738;0;0 
624959;51650;1;1;2736;0;0 
624985;51650;1;1;2733;0;0 
625781;51650;1;1;2726;0;0 
625707;51650;1;1;2731;0;0 
623066;51650;1;1;2739;0;0 
623664;51651;1;1;2683;0;0 
622784;51650;1;1;2723;0;0 
626783;51650;1;1;2774;0;0 
622085;51650;1;1;2733;0;0 
626436;51650;1;1;2763;0;0 
622823;51650;1;1;2722;0;0 
625756;51650;1;1;2714;0;0 
622813;51650;1;1;2722;0;0 
624639;51650;1;1;2706;0;0 
625618;51650;1;1;2768;0;0 
628124;51650;1;1;2734;0;0 
628355;51650;1;1;2795;0;0 
626765;51651;1;1;2727;0;0 
624410;51650;1;1;2706;0;0 
625781;51650;1;1;2716;0;0 
626486;51650;1;1;2708;0;0 
623437;51650;1;1;2754;0;0 
627206;51650;1;1;2752;0;0 
626356;51650;1;1;2723;0;0 
626908;51650;1;1;2707;0;0 
628189;51650;1;1;2739;0;0 
624711;51650;1;1;2717;0;0 
626140;51650;1;1;2703;0;0 
622851;51650;1;1;2711;0;0 
626410;51652;1;1;2716;0;0 
622434;51650;1;1;2745;0;0 
623915;51650;1;1;2766;0;0 
625979;51650;1;1;2766;0;0 
623453;51650;1;1;2731;0;0 
623712;51650;1;1;2710;0;0 
624783;51651;1;1;2761;0;0 
626546;51650;1;1;2733;0;0 
625839;51650;1;1;2766;0;0 
625959;51650;1;1;2742;0;0 
623457;51650;1;1;2734;0;0 
625967;51650;1;1;2728;0;0 
625903;51650;1;1;2749;0;0 
626989;51650;1;1;2712;0;0 
624774;51650;1;1;2736;0;0 
626174;51650;1;1;2714;0;0 
624403;51650;1;1;2732;0;0 
625027;51650;1;1;2753;0;0 
626597;51650;1;1;2739;0;0 
624070;51650;1;1;2756;0;0 
626201;51650;1;1;2707;0;0 
625921;51650;1;1;2698;0;0 
623573;51650;1;1;2748;0;0 
624569;51650;1;1;2734;0;0 
623523;51650;1;1;2732;0;0 
626880;51650;1;1;2728;0;0 
626636;51650;1;1;2749;0;0 
626199;51650;1;1;2714;0;0 
624957;51650;1;1;2713;0;0 
624175;51650;1;1;2772;0;0 
623191;51650;1;1;2704;0;0 
626963;51650;1;1;2714;0;0 
625848;51650;1;1;2771;0;0 
623869;51650;1;1;2713;0;0 
625751;51650;1;1;2701;0;0 
625920;51650;1;1;2687;0;0 
624189;51650;1;1;2724;0;0 
625826;51650;1;1;2702;0;0 
623557;51650;1;1;2721;0;0 
626883;51650;1;1;2760;0;0 
623623;51650;1;1;2752;0;0 
626374;51650;1;1;2739;0;0 
625621;51650;1;1;2761;0;0 
623540;51650;1;1;2733;0;0 
623303;51650;1;1;2742;0;0 
626439;51650;1;1;2751;0;0 
623668;51650;1;1;2719;0;0 
623696;51650;1;1;2697;0;0 
626090;51650;1;1;2741;0;0 
623540;51650;1;1;2729;0;0 
622840;51650;1;1;2718;0;0 
623467;51650;1;1;2746;0;0 
624932;51650;1;1;2671;0;0 
627089;51650;1;1;2694;0;0 
624307;51650;1;1;2713;0;0 
626514;51650;1;1;2764;0;0 
623318;51650;1;1;2712;0;0 
623312;51650;1;1;2713;0;0 
631696;51650;1;1;2718;0;0 
624007;51650;1;1;2731;0;0 
623461;51650;1;1;2733;0;0 
624324;51650;1;1;2713;0;0 
625467;51650;1;1;2716;0;0 
624640;51650;1;1;2706;0;0 
626254;51650;1;1;2699;0;0 
622006;51650;1;1;2682;0;0 
624042;51650;1;1;2705;0;0 
625428;51650;1;1;2727;0;0 
622965;51650;1;1;2743;0;0 
624252;51650;1;1;2759;0;0 
624825;51650;1;1;2715;0;0 
625607;51650;1;1;2720;0;0 
623636;51650;1;1;2736;0;0 
622888;51650;1;1;2702;0;0 
623911;51650;1;1;2733;0;0 
625876;51650;1;1;2735;0;0 
626519;51651;1;1;2743;0;0 
626514;51650;1;1;2748;0;0 
623177;51650;1;1;2708;0;0 
626565;51650;1;1;2704;0;0 
626398;51650;1;1;2749;0;0 
626448;51650;1;1;2723;0;0 
626455;51650;1;1;2733;0;0 
626886;51650;1;1;2788;0;0 
625496;51651;1;1;2747;0;0 
625576;51650;1;1;2695;0;0 
625971;51650;1;1;2738;0;0 
627180;51650;1;1;2734;0;0 
623182;51650;1;1;2771;0;0 
623657;51650;1;1;2684;0;0 
625488;51650;1;1;2713;0;0 
622949;51650;1;1;2727;0;0 
624399;51650;1;1;2715;0;0 
625266;51650;1;1;2746;0;0 
626506;51650;1;1;2785;0;0 
627045;51650;1;1;2763;0;0 
623077;51650;1;1;2703;0;0 
624604;51650;1;1;2736;0;0 
623704;51650;1;1;2724;0;0 
623167;51650;1;1;2716;0;0 
625879;51650;1;1;2716;0;0 
623976;51650;1;1;2749;0;0 
626784;51650;1;1;2718;0;0 
623972;51650;1;1;2743;0;0 
622604;51650;1;1;2703;0;0 
623221;51650;1;1;2718;0;0 
625510;51650;1;1;2733;0;0 
627045;51650;1;1;2759;0;0 
625948;51650;1;1;2688;0;0 
622685;51650;1;1;2664;0;0 
623103;51650;1;1;2735;0;0 
622865;51650;1;1;2688;0;0 
625037;51650;1;1;2733;0;0 
625998;51651;1;1;2714;0;0 
625662;51650;1;1;2763;0;0 
626908;51650;1;1;2736;0;0 
625799;51650;1;1;2744;0;0 
624103;51650;1;1;2719;0;0 
624360;51650;1;1;2740;0;0 
