CYCLES;0x7A;0x86;0x87;0xC0;0xC1;0xC2
2516057;5634;4;0;330;0;0 
2515648;5634;4;0;344;0;6 
2516148;5634;5;0;443;0;6 
2516007;5634;4;0;385;0;3 
2516127;5634;5;0;347;0;3 
2516198;5634;6;0;353;0;13 
2515531;5634;5;0;400;0;6 
2518014;5634;8;0;535;0;9 
2517112;5634;5;0;370;0;6 
2513494;5634;4;0;323;0;6 
2514022;5634;4;0;357;0;3 
2512236;5634;4;0;335;0;3 
2517917;5634;5;0;442;0;16 
2518387;5634;4;0;307;0;0 
2516093;5634;5;0;357;0;3 
2515121;5634;5;0;346;0;10 
2515071;5634;4;0;319;0;6 
2514204;5634;5;0;442;0;14 
2517375;5634;4;0;335;0;12 
2516846;5634;5;0;403;0;3 
2513686;5634;4;0;323;0;10 
2513664;5634;4;0;341;0;0 
2516955;5634;5;0;472;0;24 
2513304;5634;5;0;328;0;0 
2515836;5634;5;0;457;0;3 
2516606;5634;4;0;318;0;0 
2515888;5634;4;0;354;0;3 
2514242;5634;4;0;338;0;8 
2514582;5634;4;0;328;0;3 
2514685;5634;6;0;429;0;9 
2515928;5634;4;0;366;0;3 
2515167;5634;5;0;329;0;6 
2512938;5634;4;0;314;0;10 
2515393;5634;4;0;344;0;9 
2517115;5634;6;0;462;0;10 
2516140;5634;4;0;369;0;3 
2514051;5634;4;0;414;0;10 
2513568;5634;5;0;362;0;12 
2513967;5634;5;0;326;0;3 
2517479;5634;7;0;471;0;6 
2516104;5634;5;0;347;0;14 
2516447;5634;5;0;586;0;0 
2514958;5634;5;0;395;0;13 
2516330;5634;4;0;348;0;12 
2516871;5634;5;0;424;0;6 
2515932;5634;4;0;341;0;13 
2512363;5634;4;0;337;0;10 
2515039;5634;4;0;291;0;0 
2513149;5634;4;0;318;0;3 
2514584;5634;5;0;473;0;14 
2517934;5634;5;0;340;0;6 
2513225;5634;4;0;317;0;14 
2513798;5634;4;0;366;0;3 
2516224;5634;4;0;337;0;3 
2517428;5634;6;0;473;0;20 
2516636;5634;5;0;401;0;6 
2515919;5634;6;0;376;0;6 
2515918;5634;4;0;369;0;9 
2517158;5634;6;0;407;0;0 
2517574;5634;6;0;492;0;12 
2530232;5634;4;0;353;0;4 
2513832;5634;4;0;383;0;10 
2514047;5634;4;0;337;0;6 
2516062;5634;4;0;360;0;10 
2514229;5634;5;0;403;0;3 
2512836;5634;4;0;315;0;6 
2514352;5634;6;0;420;0;6 
2517062;5634;4;0;368;0;16 
2513385;5634;4;0;337;0;3 
2514014;5634;4;0;344;0;3 
2516952;5634;4;0;361;0;13 
2515882;5634;5;0;430;0;9 
2515962;5634;4;0;342;0;10 
2515731;5634;4;0;369;0;9 
2514284;5634;5;0;388;0;9 
2516486;5634;5;0;417;0;15 
2517307;5634;6;0;485;0;0 
2516479;5634;6;0;393;0;15 
2514137;5634;6;0;398;0;0 
2513527;5634;4;0;358;0;2 
2513699;5634;4;0;340;0;3 
2517633;5634;5;0;459;0;19 
2514327;5634;4;0;338;0;14 
2516670;5634;4;0;319;0;3 
2515898;5634;4;0;322;0;3 
2517837;5634;5;0;332;0;9 
2517704;5634;5;0;466;0;9 
2516381;5634;4;0;379;0;6 
2515755;5634;4;0;344;0;13 
2516363;5634;4;0;383;0;21 
2517070;5634;4;0;321;0;3 
2515749;5634;6;0;479;0;0 
2515324;5634;4;0;317;0;6 
2513324;5634;6;0;389;0;7 
2516078;5634;5;0;362;0;10 
2515307;5634;6;0;382;0;7 
2516558;5634;6;0;490;0;6 
2514540;5634;4;0;384;0;12 
2518937;5634;4;0;387;0;19 
2512770;5634;4;0;313;0;0 
2512345;5634;4;0;278;0;3 
2517028;5634;6;0;430;0;6 
2519896;5634;4;0;357;0;6 
2514912;5634;5;0;435;0;16 
2515167;5634;4;0;335;0;3 
2514847;5634;4;0;370;0;13 
2513379;5634;4;0;365;0;9 
2513298;5634;4;0;350;0;0 
2516495;5634;5;0;433;0;13 
2515693;5634;5;0;332;0;0 
2516667;5634;4;0;347;0;3 
2516476;5634;5;0;378;0;0 
2512878;5634;4;0;349;0;12 
2515496;5634;4;0;323;0;9 
2515142;5634;4;0;329;0;3 
