CYCLES;0x19;0x1A;0x1D;0x1E;0x60;0x61
2515377;536;0;1257688;0;412;124 
2514451;540;0;1257223;0;412;128 
2515153;548;0;1257576;0;404;144 
2515646;576;0;1257822;0;416;160 
2514220;552;0;1257108;0;404;148 
2514829;584;0;1257414;0;416;168 
2513662;560;0;1256831;0;408;152 
2515429;604;0;1257714;0;416;188 
2512595;560;0;1256296;0;412;148 
2516858;576;0;1258428;0;424;152 
2515842;568;0;1257919;0;404;164 
2514019;552;0;1257009;0;412;140 
2515599;576;0;1257799;0;412;164 
2513168;512;0;1256583;0;408;104 
2516402;541;0;1258200;0;425;116 
2512135;552;0;1256067;0;404;148 
2515406;572;0;1257704;0;408;164 
2514394;576;0;1257197;0;412;164 
2515547;568;0;1257772;0;424;144 
2518684;596;0;1259340;0;432;164 
2516760;584;0;1258379;0;420;164 
2515982;566;0;1257989;0;426;140 
2516266;584;0;1258132;0;424;160 
2512945;536;0;1256472;0;416;120 
2518819;535;0;1259408;0;420;115 
2513030;575;0;1256513;0;415;160 
2517012;620;0;1258506;0;420;200 
2513540;544;0;1256769;0;400;144 
2513479;544;0;1256738;0;412;132 
2515240;535;0;1257620;0;423;112 
2515096;544;0;1257548;0;408;136 
2518390;528;0;1259194;0;428;100 
2515893;500;0;1257946;0;404;96 
2515117;508;0;1257557;0;408;100 
2515568;524;0;1257782;0;412;112 
2515077;508;0;1257537;0;392;116 
2515141;576;0;1257569;0;416;160 
2515165;544;0;1257582;0;428;116 
2516185;528;0;1258092;0;412;116 
2512406;532;0;1256202;0;408;124 
2515786;564;0;1257892;0;412;152 
2517518;588;0;1258759;0;428;160 
2515333;524;0;1257666;0;412;112 
2513820;544;0;1256910;0;420;124 
2512805;520;0;1256402;0;416;104 
2513706;576;0;1256852;0;416;160 
2516365;548;0;1258180;0;408;140 
2515160;504;0;1257579;0;412;92 
2516884;596;0;1258440;0;416;180 
2515690;532;0;1257844;0;404;128 
2513280;564;0;1256639;0;424;140 
2517175;596;0;1258588;0;416;180 
2516309;608;0;1258153;0;428;180 
2514940;530;0;1257469;0;426;104 
2515369;524;0;1257683;0;408;116 
2515161;556;0;1257578;0;420;136 
2516959;584;0;1258478;0;412;172 
2514693;548;0;1257346;0;404;144 
2515741;544;0;1257869;0;408;136 
2512553;512;0;1256275;0;412;100 
2516832;536;0;1258416;0;404;132 
2514971;556;0;1257485;0;428;128 
2512251;568;0;1256125;0;408;160 
2513507;540;0;1256753;0;412;128 
2514171;572;0;1257084;0;428;144 
2515360;480;0;1257679;0;404;76 
2513985;516;0;1256990;0;412;104 
2514957;512;0;1257477;0;412;100 
2515509;514;0;1257753;0;406;108 
2514176;568;0;1257087;0;408;160 
2512448;532;0;1256223;0;416;116 
2515925;542;0;1257961;0;418;124 
2514790;560;0;1257394;0;396;164 
2516588;588;0;1258293;0;412;176 
2513290;556;0;1256644;0;404;152 
2514662;496;0;1257329;0;408;88 
2517227;528;0;1258613;0;404;124 
2515105;552;0;1257551;0;420;132 
2513563;584;0;1256781;0;428;156 
2516939;568;0;1258469;0;408;160 
2515143;552;0;1257570;0;408;144 
2513179;532;0;1256589;0;420;112 
2513466;544;0;1256732;0;420;124 
2518361;596;0;1259179;0;412;184 
2512834;556;0;1256417;0;416;140 
2513430;584;0;1256714;0;412;172 
2512093;540;0;1256046;0;416;124 
2514241;576;0;1257119;0;412;164 
2515075;644;0;1257535;0;428;216 
2512742;508;0;1256371;0;416;92 
2513848;576;0;1256924;0;416;160 
2515869;548;0;1257934;0;404;144 
2514485;508;0;1257241;0;404;104 
2516568;536;0;1258283;0;408;128 
2513861;536;0;1256931;0;412;124 
2513171;540;0;1256583;0;396;144 
2512897;552;0;1256448;0;420;132 
2513224;520;0;1256611;0;392;128 
2516805;568;0;1258401;0;412;156 
2514288;512;0;1257143;0;408;104 
2516492;536;0;1258245;0;412;124 
2515924;524;0;1257960;0;416;108 
2516604;568;0;1258301;0;408;160 
2517444;616;0;1258719;0;416;200 
2514219;564;0;1257109;0;412;152 
2516965;532;0;1258481;0;416;116 
2514922;569;0;1257459;0;405;164 
2514445;542;0;1257221;0;406;136 
2512820;580;0;1256409;0;416;164 
2513366;552;0;1256682;0;408;144 
2516427;564;0;1258212;0;424;140 
2515540;540;0;1257769;0;412;128 
2512903;524;0;1256450;0;404;120 
2514558;512;0;1257278;0;412;100 
2512266;550;0;1256132;0;414;136 
2517167;528;0;1258582;0;424;104 
2515267;516;0;1257633;0;412;104 
2515371;560;0;1257684;0;412;148 
2515534;548;0;1257765;0;424;124 
2515756;596;0;1257877;0;420;176 
2514258;512;0;1257126;0;412;100 
2514477;564;0;1257237;0;408;156 
2514529;594;0;1257262;0;426;168 
2513162;596;0;1256581;0;412;184 
2516457;548;0;1258228;0;408;140 
2516259;558;0;1258129;0;430;128 
2512523;552;0;1256261;0;400;152 
2516857;576;0;1258427;0;424;152 
2515203;556;0;1257600;0;412;144 
2514533;536;0;1257267;0;408;128 
2517497;592;0;1258746;0;416;176 
2515458;540;0;1257728;0;416;124 
2514016;556;0;1257007;0;416;140 
2515342;532;0;1257671;0;420;112 
2513808;512;0;1256903;0;404;108 
2520403;581;0;1260201;0;413;168 
2512131;556;0;1256064;0;420;136 
2512497;556;0;1256248;0;408;148 
2517236;552;0;1258617;0;420;132 
2515857;536;0;1257926;0;416;120 
2515044;612;0;1257521;0;400;212 
2513349;576;0;1256673;0;412;164 
2516587;556;0;1258292;0;420;136 
2512198;492;0;1256098;0;408;84 
2515981;568;0;1257989;0;428;140 
2515942;560;0;1257971;0;416;144 
2513131;524;0;1256564;0;408;116 
2516643;564;0;1258321;0;408;156 
2515459;552;0;1257729;0;404;148 
2515425;504;0;1257712;0;416;88 
2515057;544;0;1257528;0;424;120 
2512616;568;0;1256308;0;412;156 
2513843;545;0;1256920;0;405;140 
2514119;552;0;1257059;0;416;136 
2513173;508;0;1256585;0;400;108 
2516170;548;0;1258084;0;404;144 
2515531;564;0;1257765;0;416;148 
2515916;556;0;1257958;0;420;136 
2516102;564;0;1258049;0;424;140 
2515855;568;0;1257926;0;416;152 
2517841;576;0;1258920;0;420;156 
2517690;556;0;1258844;0;408;148 
2516716;612;0;1258358;0;436;176 
2516096;596;0;1258047;0;404;192 
2515859;568;0;1257928;0;392;176 
2513031;567;0;1256513;0;407;160 
2515460;536;0;1257728;0;400;136 
2513868;552;0;1256934;0;428;124 
2516405;560;0;1258203;0;404;156 
2515196;528;0;1257596;0;412;116 
2513355;516;0;1256677;0;404;112 
2515062;516;0;1257531;0;404;112 
2517579;556;0;1258787;0;416;140 
2518800;518;0;1259399;0;406;112 
2515028;534;0;1257513;0;410;124 
2514328;588;0;1257163;0;420;168 
2514614;524;0;1257306;0;408;116 
2516708;524;0;1258353;0;412;112 
2515065;598;0;1257531;0;426;172 
2513221;534;0;1256610;0;402;132 
2513309;568;0;1256653;0;424;144 
2516373;540;0;1258185;0;412;128 
2516026;496;0;1258012;0;404;92 
2513497;584;0;1256747;0;404;180 
2515987;552;0;1257992;0;404;148 
2515408;536;0;1257704;0;408;128 
2515299;552;0;1257648;0;404;148 
2522557;557;0;1261278;0;413;144 
2513988;587;0;1256994;0;411;176 
2516258;548;0;1258128;0;412;136 
2515213;544;0;1257606;0;420;124 
2516232;508;0;1258114;0;408;100 
2516139;532;0;1258069;0;408;124 
2512291;528;0;1256145;0;408;120 
2516848;558;0;1258423;0;422;136 
2514271;548;0;1257134;0;416;132 
2515291;504;0;1257646;0;404;100 
2516077;568;0;1258036;0;412;156 
2515489;544;0;1257744;0;412;132 
2516775;564;0;1258387;0;428;136 
2516872;539;0;1258436;0;427;112 
2512902;552;0;1256450;0;424;128 
2515402;532;0;1257700;0;412;120 
2512901;540;0;1256450;0;396;144 
2514132;576;0;1257065;0;408;168 
2514666;548;0;1257332;0;404;144 
2515503;572;0;1257751;0;428;144 
2512944;548;0;1256471;0;412;136 
2515203;536;0;1257601;0;404;132 
2516956;544;0;1258477;0;412;132 
2514656;512;0;1257327;0;424;88 
2513169;556;0;1256584;0;416;140 
2513571;506;0;1256784;0;414;92 
2515592;536;0;1257795;0;408;128 
2517536;528;0;1258767;0;408;120 
2513964;564;0;1256980;0;416;148 
2515863;579;0;1257930;0;427;152 
2515520;563;0;1257759;0;411;152 
2514806;560;0;1257404;0;412;148 
2517245;585;0;1258621;0;409;176 
2514777;552;0;1257387;0;412;140 
2517811;556;0;1258904;0;420;136 
2515179;540;0;1257589;0;412;128 
2517658;560;0;1258829;0;408;152 
2515615;520;0;1257806;0;412;108 
2513724;540;0;1256861;0;416;124 
