CYCLES;0xD2;0xE0;0xE1;0xE2;0xE3;0xE4
599;0;38;18;10;0;0 
623;0;33;22;10;0;0 
849;0;32;37;9;0;0 
642;0;36;33;10;0;0 
664;0;40;40;8;0;0 
642;0;37;21;8;0;0 
626;0;35;33;9;0;0 
2105;0;36;23;9;0;0 
654;0;35;42;8;0;0 
669;0;34;25;10;0;0 
768;0;37;18;8;0;0 
664;0;28;56;9;0;0 
598;0;33;22;9;0;0 
721;0;34;32;5;0;0 
611;0;40;22;9;0;0 
685;0;48;18;8;0;0 
637;0;32;42;9;0;0 
658;0;35;37;9;0;0 
788;0;32;42;9;0;0 
890;0;45;61;10;0;0 
797;0;37;38;9;0;0 
655;0;33;43;9;0;0 
650;0;34;36;8;0;0 
1614;0;34;36;8;0;0 
651;0;38;32;9;0;0 
661;0;36;18;10;0;0 
2197;0;32;42;10;0;0 
816;0;33;37;9;0;0 
652;0;36;38;8;0;0 
875;0;33;62;8;0;0 
628;0;27;42;8;0;0 
972;0;35;42;8;0;0 
696;0;29;41;14;0;0 
721;0;29;40;15;0;0 
651;0;35;38;9;0;0 
1022;0;200;37;12;0;0 
2093;0;32;42;9;0;0 
648;0;37;33;9;0;0 
715;0;47;33;9;0;0 
846;0;35;32;10;0;0 
651;0;34;42;10;0;0 
612;0;38;18;9;0;0 
655;0;35;38;9;0;0 
665;0;33;36;9;0;0 
637;0;33;22;10;0;0 
1653;0;27;42;14;0;0 
628;0;35;37;9;0;0 
624;0;33;37;9;0;0 
668;0;36;32;9;0;0 
634;0;29;55;15;0;0 
738;0;36;55;14;0;0 
647;0;27;37;15;0;0 
622;0;37;18;8;0;0 
1443;0;36;17;9;0;0 
719;0;78;61;14;0;0 
668;0;47;32;9;0;0 
632;0;36;18;9;0;0 
617;0;34;22;8;0;0 
633;0;36;18;9;0;0 
689;0;29;63;14;0;0 
605;0;38;18;9;0;0 
600;0;24;22;13;0;0 
635;0;31;40;8;0;0 
826;0;36;38;5;0;0 
614;0;38;18;9;0;0 
759;0;27;63;15;0;0 
1848;0;49;38;8;0;0 
817;0;36;32;9;0;0 
642;0;36;32;9;0;0 
702;0;26;58;17;0;0 
821;0;37;32;8;0;0 
610;0;37;36;4;0;0 
779;0;36;32;9;0;0 
641;0;35;42;10;0;0 
760;0;33;22;10;0;0 
694;0;30;54;11;0;0 
605;0;47;18;9;0;0 
669;0;39;42;9;0;0 
952;0;33;36;9;0;0 
633;0;32;37;9;0;0 
642;0;35;22;9;0;0 
3164;0;28;55;14;0;0 
762;0;89;57;15;0;0 
