CYCLES;0x61;0x7A;0x86;0x87;0xC0;0xC1
816767;104;1;1;0;181;0 
814638;80;1;0;0;188;0 
815106;100;1;0;0;193;0 
815564;88;1;2;0;220;0 
814923;96;1;0;0;174;0 
814783;104;1;0;0;172;0 
815568;96;1;2;0;213;0 
814726;92;1;0;0;181;0 
815487;116;1;0;0;182;0 
815870;108;1;2;0;199;0 
815234;84;1;0;0;175;0 
815509;72;1;0;0;202;0 
817110;112;1;3;0;304;0 
814260;84;1;0;0;174;0 
815723;92;1;0;0;171;0 
815180;111;1;2;0;204;0 
818669;112;1;2;0;212;0 
815621;120;1;0;0;203;0 
814959;111;1;1;0;197;0 
815076;72;1;2;0;202;0 
814827;64;1;0;0;175;0 
814897;80;1;0;0;177;0 
814935;76;1;3;0;204;0 
816154;120;1;0;0;181;0 
814870;80;1;0;0;171;0 
817441;164;1;3;0;291;0 
817257;136;1;0;0;199;0 
815331;60;1;0;0;216;0 
815668;136;1;2;0;225;0 
819041;72;1;2;0;205;0 
814687;140;1;0;0;185;0 
814877;84;1;0;0;179;0 
816391;92;1;2;0;196;0 
814997;96;1;0;0;195;0 
814838;84;1;0;0;174;0 
815136;100;1;2;0;189;0 
817430;132;1;0;0;206;0 
814852;92;1;0;0;185;0 
817351;140;1;3;0;296;0 
815463;68;1;0;0;185;0 
815279;80;1;0;0;184;0 
814948;128;1;2;0;206;0 
815394;60;1;0;0;173;0 
816895;100;1;0;0;189;0 
815617;112;1;1;0;237;0 
817437;104;1;2;0;204;0 
814960;96;1;0;0;174;0 
814111;92;1;0;0;199;0 
817962;92;1;2;0;211;0 
815668;144;1;0;0;202;0 
814733;92;1;0;0;187;0 
815521;116;1;3;0;270;0 
815704;116;1;0;0;192;0 
815287;84;1;0;0;179;0 
815551;164;1;2;0;242;0 
817106;160;1;0;0;187;0 
814980;112;1;0;0;178;0 
814707;72;1;1;0;203;0 
815794;88;1;1;0;200;0 
816826;84;1;2;0;197;0 
814411;96;1;1;0;199;0 
814511;96;1;0;0;184;0 
815294;128;1;1;0;216;0 
816240;92;1;2;0;182;0 
815168;112;1;0;0;182;0 
818375;80;1;1;0;217;0 
817440;92;1;0;0;203;0 
815608;92;1;2;0;219;0 
818252;140;1;0;0;201;0 
814946;96;1;0;0;178;0 
815431;136;1;3;0;245;0 
815851;92;1;0;0;173;0 
814756;136;1;0;0;188;0 
821910;128;1;2;0;224;0 
817077;84;1;0;0;200;0 
815292;112;1;0;0;187;0 
817616;100;1;1;0;193;0 
814743;108;1;2;0;187;0 
815710;112;1;0;0;207;0 
815812;88;1;1;0;184;0 
820925;104;1;2;0;224;0 
815726;124;1;0;0;176;0 
817081;88;1;0;0;169;0 
815833;68;1;3;0;244;0 
814329;152;1;0;0;207;0 
815200;116;1;0;0;194;0 
816099;116;1;2;0;235;0 
816791;104;1;0;0;173;0 
814843;144;1;0;0;179;0 
816621;108;1;1;0;210;0 
815659;104;1;0;0;195;0 
815154;136;1;0;0;180;0 
818628;136;1;2;0;230;0 
815747;100;1;0;0;174;0 
814927;140;1;1;0;253;0 
815061;148;1;2;0;221;0 
814726;104;1;0;0;193;0 
815392;80;1;0;0;174;0 
815362;108;1;2;0;203;0 
817786;124;1;0;0;169;0 
815562;112;1;0;0;193;0 
815101;136;1;1;0;208;0 
816234;168;1;1;0;253;0 
814858;96;1;0;0;182;0 
815456;100;1;0;0;207;0 
823091;124;1;3;0;255;0 
814728;160;1;0;0;210;0 
815388;164;1;1;0;269;0 
815617;84;1;3;0;218;0 
814541;96;1;0;0;177;0 
818220;88;1;0;0;204;0 
817772;104;1;2;0;221;0 
814822;84;1;0;0;183;0 
814798;120;1;0;0;190;0 
816238;104;1;2;0;218;0 
815536;116;1;1;0;202;0 
815814;100;1;0;0;177;0 
815247;116;1;0;0;177;0 
818345;136;1;1;0;210;0 
815790;92;1;0;0;183;0 
815689;128;1;1;0;249;0 
818101;120;1;2;0;224;0 
815432;92;1;0;0;182;0 
814452;112;1;0;0;182;0 
818350;164;1;2;0;235;0 
815096;80;1;0;0;186;0 
817101;148;1;0;0;204;0 
816612;92;1;2;0;238;0 
815980;88;1;1;0;188;0 
814607;120;1;0;0;186;0 
816136;108;1;0;0;186;0 
815161;108;1;1;0;213;0 
814355;112;1;0;0;184;0 
827097;104;1;3;0;287;0 
815665;108;1;0;0;200;0 
816206;80;1;0;0;173;0 
816510;136;1;2;0;225;0 
814750;64;1;0;0;187;0 
817368;96;1;0;0;197;0 
813802;92;1;0;0;173;0 
814417;75;1;2;0;208;0 
814863;96;1;0;0;165;0 
814623;104;1;0;0;189;0 
816882;80;1;2;0;200;0 
815269;100;1;0;0;167;0 
816525;80;1;0;0;191;0 
818960;108;1;4;0;259;0 
814565;60;1;0;0;165;0 
815221;116;1;0;0;180;0 
815828;136;1;2;0;201;0 
814341;60;1;0;0;181;0 
815501;144;1;0;0;180;0 
815591;84;1;2;0;210;0 
818306;60;1;2;0;194;0 
814579;92;1;0;0;173;0 
815431;88;1;1;0;217;0 
815186;96;1;2;0;194;0 
816090;164;1;0;0;194;0 
815251;60;1;0;0;187;0 
818760;172;1;3;0;285;0 
814542;76;1;0;0;176;0 
815928;140;1;0;0;180;0 
816799;108;1;2;0;208;0 
815045;124;1;0;0;205;0 
814517;68;1;0;0;184;0 
814774;112;1;0;0;183;0 
814711;100;1;1;0;205;0 
814734;128;1;0;0;177;0 
815644;124;1;1;0;189;0 
815397;172;1;2;0;240;0 
817099;100;1;0;0;181;0 
815958;92;1;0;0;195;0 
817619;148;1;2;0;208;0 
814381;136;1;0;0;174;0 
814627;88;1;0;0;178;0 
815937;178;1;2;0;240;0 
815946;80;1;0;0;216;0 
814452;140;1;0;0;192;0 
814548;88;1;1;0;205;0 
817148;44;1;1;0;181;0 
814596;112;1;0;0;181;0 
814540;124;1;1;0;200;0 
815515;56;1;2;0;198;0 
815478;144;1;0;0;187;0 
814916;113;1;0;0;182;0 
815567;120;1;2;0;225;0 
815050;124;1;0;0;180;0 
815020;104;1;0;0;200;0 
816740;104;1;2;0;200;0 
815575;136;1;0;0;209;0 
814423;116;1;0;0;173;0 
814284;112;1;1;0;207;0 
814939;92;1;0;0;186;0 
815004;72;1;0;0;180;0 
814327;76;1;0;0;190;0 
815892;116;1;2;0;195;0 
815175;160;1;0;0;208;0 
815458;92;1;0;0;166;0 
815499;108;1;4;0;230;0 
814595;116;1;0;0;182;0 
815542;120;1;0;0;178;0 
816374;108;1;2;0;231;0 
815519;104;1;0;0;197;0 
814463;136;1;0;0;168;0 
817181;120;1;0;0;178;0 
814950;80;1;3;0;216;0 
815884;92;1;0;0;178;0 
817172;96;1;0;0;178;0 
816091;140;1;2;0;247;0 
814905;116;1;0;0;175;0 
815468;96;1;0;0;188;0 
815459;140;1;3;0;268;0 
817972;80;1;1;0;204;0 
816146;116;1;0;0;208;0 
816713;152;1;2;0;245;0 
815679;64;1;0;0;181;0 
814621;140;1;0;0;207;0 
814368;124;1;1;0;228;0 
816775;92;1;1;0;186;0 
815853;100;1;0;0;169;0 
816977;104;1;0;0;187;0 
814933;92;1;2;0;202;0 
814548;126;1;0;0;175;0 
815145;108;1;0;0;167;0 
815634;92;1;2;0;197;0 
817613;116;1;0;0;174;0 
816204;128;1;1;0;226;0 
815804;116;1;2;0;213;0 
814317;116;1;0;0;181;0 
814699;112;1;0;0;174;0 
815915;120;1;2;0;227;0 
815257;92;1;0;0;171;0 
814280;120;1;0;0;203;0 
815199;124;1;2;0;212;0 
816400;132;1;2;0;220;0 
816745;88;1;0;0;173;0 
815365;88;1;0;0;180;0 
816493;144;1;2;0;206;0 
815734;108;1;0;0;246;0 
815046;178;1;1;0;279;0 
815228;80;1;2;0;200;0 
