CYCLES;0x61;0x7A;0x86;0x87;0xC0;0xC1
38631;32;1;0;0;30;0 
35378;12;1;0;0;29;0 
35469;16;1;0;0;27;0 
36285;20;1;0;0;29;0 
35248;12;1;0;0;29;0 
35125;8;1;0;0;28;0 
35436;20;1;0;0;29;0 
37779;12;1;0;0;32;0 
35361;16;1;0;0;30;0 
35414;16;1;0;0;30;0 
35412;8;1;0;0;26;0 
36303;32;1;0;0;30;0 
36749;12;1;0;0;26;0 
35566;20;1;0;0;28;0 
35316;20;1;0;0;26;0 
35379;4;1;0;0;28;0 
36779;12;1;0;0;29;0 
36161;12;1;0;0;26;0 
35478;8;1;0;0;27;0 
38127;16;1;0;0;28;0 
35142;12;1;0;0;28;0 
35987;12;1;0;0;28;0 
35340;12;1;0;0;28;0 
35314;12;1;0;0;27;0 
35494;28;1;0;0;29;0 
35187;12;1;0;0;29;0 
35393;24;1;0;0;27;0 
35299;28;1;0;0;28;0 
35203;8;1;0;0;25;0 
35234;8;1;0;0;29;0 
35390;16;1;0;0;27;0 
35860;28;1;1;0;41;0 
36121;12;1;0;0;29;0 
35190;12;1;0;0;25;0 
35341;16;1;0;0;30;0 
35412;20;1;0;0;29;0 
35603;20;1;0;0;29;0 
36773;8;1;0;0;26;0 
35345;20;1;0;0;28;0 
35171;16;1;0;0;27;0 
35140;12;1;0;0;27;0 
36545;28;1;0;0;26;0 
35363;20;1;0;0;26;0 
35828;24;1;0;0;27;0 
36219;24;1;0;0;26;0 
35369;16;1;0;0;29;0 
35404;12;1;0;0;26;0 
35200;12;1;0;0;27;0 
35385;16;1;0;0;30;0 
35524;16;1;0;0;27;0 
35566;12;1;0;0;24;0 
35277;12;1;0;0;26;0 
35356;16;1;0;0;30;0 
37663;12;1;0;0;28;0 
35223;12;1;0;0;26;0 
35275;16;1;0;0;28;0 
35351;8;1;0;0;29;0 
35259;8;1;0;0;28;0 
35453;8;1;0;0;28;0 
36167;16;1;0;0;30;0 
35216;16;1;0;0;30;0 
35232;12;1;0;0;29;0 
35078;24;1;0;0;29;0 
