CYCLES;0xE5;0xE6;0xE7;0xE8;0xE0;0xE1
627030;2667;202634;4031;6;11745;8881 
625485;2676;202643;2696;2;11753;8722 
625754;2667;202702;3722;4;11988;7162 
624679;2674;202657;2491;7;11986;7451 
622471;2669;202652;2735;2;11791;5513 
625238;2673;202802;2461;4;11925;8102 
623195;2670;202655;3128;2;11754;5782 
625446;2676;202656;2881;2;11850;8054 
623733;2673;202667;2977;0;11743;6710 
627908;2671;202637;4532;4;11931;9009 
625317;2678;202701;3872;0;11884;7030 
623129;2676;202822;2793;2;11857;5765 
625836;2677;202656;3715;0;11760;8171 
625680;2669;202793;4203;4;11849;7012 
625774;2672;202644;2891;0;11734;8922 
626663;2680;202688;4086;7;11972;7821 
625659;2674;202605;3138;5;11759;8456 
624511;2676;202642;3324;0;12019;6453 
625630;2672;202618;3623;4;12001;7486 
623323;2676;202653;3007;0;11827;5801 
626529;2677;202805;3679;2;11910;8221 
623290;2670;202677;4143;0;11653;5911 
625199;2670;202706;2581;7;11969;7726 
626515;2676;203191;2397;2;11935;9152 
625111;2677;202825;3627;2;11866;6910 
623435;2673;202668;3459;0;11842;5601 
625889;2675;202856;2659;4;12003;8386 
625930;2674;202651;2738;3;11900;8697 
625426;2666;202878;5931;4;11704;5242 
621924;2673;202654;2750;0;11829;4996 
623260;2680;202607;3068;4;12136;5094 
626403;2676;202672;5248;0;11867;6718 
625129;2674;202819;3961;4;11910;7869 
625120;2676;202671;2995;4;11910;7549 
623996;2673;202614;3603;0;11828;7122 
623219;2667;203028;3218;4;11949;5035 
623901;2678;202645;2924;0;11921;6612 
625960;2678;203192;3329;4;11990;7442 
625786;2669;202679;4568;0;11681;7646 
622628;2677;202781;2756;7;11958;4979 
625996;2674;202636;2807;0;12049;8470 
622913;2674;202833;2733;4;11821;5888 
622790;2667;202679;2702;0;11931;5661 
625134;2670;202835;3766;4;12010;6586 
625467;2683;202647;4432;0;11916;6498 
623038;2675;202836;2609;4;11928;5666 
622442;2669;202633;2501;0;11662;5973 
624012;2674;203162;2894;7;11823;6320 
626690;2683;202635;4478;3;11873;8102 
626909;2682;202960;3563;4;12041;8201 
623448;2679;202623;3051;0;11985;5703 
623893;2670;202847;2415;4;12826;5842 
626192;2674;202649;4706;0;11775;7331 
625253;2677;203106;3246;7;11783;7315 
624676;2675;202675;3779;0;11787;6871 
625157;2670;202654;4274;6;11936;6625 
624984;2675;202665;2835;0;11770;8082 
626950;2676;202661;3665;4;11896;8790 
626051;2676;202666;4872;0;11872;6761 
626755;2677;202772;3218;7;12094;8617 
623275;2678;202668;3013;0;11799;6018 
622647;2669;202673;2849;4;11898;5381 
624901;2673;202654;3381;0;11966;7098 
626399;2684;202791;3211;4;12113;7878 
623316;2679;202648;2970;3;11884;5860 
625145;2670;202680;2779;4;12051;7670 
623162;2679;202619;2855;0;11901;5991 
624070;2673;203059;2291;6;12854;5755 
622078;2669;202679;2856;2;11792;4913 
625418;2676;202817;2264;7;11832;8507 
626484;2674;203196;4780;2;11859;6689 
622073;2680;202728;2698;4;11973;4499 
624312;2664;202632;3186;4;11846;6670 
622600;2675;202654;3373;2;11759;5272 
624373;2666;202667;4360;2;11727;6385 
