CYCLES;0xC2;0xC3;0xC4;0xC5;0xC6;0xC7
1679;0;159;0;0;0;0 
2729;0;49;0;0;0;0 
1984;0;57;0;0;0;0 
2745;0;418;0;0;0;0 
2006;0;180;0;0;0;0 
1942;0;41;0;0;0;0 
2058;0;43;0;0;0;0 
1762;0;38;0;0;0;0 
1927;0;32;0;0;0;0 
1627;0;34;0;0;0;0 
1813;0;22;0;0;0;0 
4342;0;43;0;0;0;0 
2358;0;34;0;0;0;0 
4088;0;57;0;0;0;0 
4191;0;16;0;0;0;0 
1042;0;48;0;0;0;0 
2335;0;43;0;0;0;0 
4530;0;248;0;0;0;0 
1521;0;47;0;0;0;0 
1660;0;49;0;0;0;0 
2048;0;33;0;0;0;0 
3073;0;28;0;0;0;0 
1889;0;43;0;0;0;0 
1801;0;28;0;0;0;0 
2968;0;166;0;0;0;0 
1813;0;162;0;0;0;0 
3054;0;45;0;0;0;0 
1782;0;142;0;0;0;0 
1967;0;29;0;0;0;0 
1666;0;234;0;0;0;0 
1840;0;57;0;0;0;0 
2639;0;92;0;0;0;0 
1701;0;41;0;0;0;0 
1973;0;41;0;0;0;0 
1620;0;52;0;0;0;0 
4386;0;36;0;0;0;0 
4695;0;38;0;0;0;0 
1799;0;43;0;0;0;0 
1383;0;31;0;0;0;0 
1558;0;33;0;0;0;0 
4458;0;46;0;0;0;0 
1906;0;45;0;0;0;0 
2003;0;44;0;0;0;0 
1726;0;42;0;0;0;0 
2216;0;42;0;0;0;0 
3426;0;30;0;0;0;0 
3727;0;161;0;0;0;0 
2189;0;37;0;0;0;0 
2417;0;45;0;0;0;0 
4789;0;253;0;0;0;0 
4201;0;43;0;0;0;0 
1758;0;32;0;0;0;0 
3822;0;53;0;0;0;0 
2074;0;53;0;0;0;0 
1688;0;166;0;0;0;0 
3677;0;33;0;0;0;0 
2034;0;41;0;0;0;0 
1573;0;52;0;0;0;0 
1737;0;37;0;0;0;0 
2759;0;53;0;0;0;0 
1768;0;30;0;0;0;0 
1735;0;36;0;0;0;0 
1783;0;30;0;0;0;0 
5249;0;38;0;0;0;0 
1767;0;51;0;0;0;0 
1278;0;66;0;0;0;0 
2197;0;299;0;0;0;0 
3120;0;38;0;0;0;0 
4675;0;50;0;0;0;0 
