CYCLES;0x61;0x7A;0x86;0x87;0xC0;0xC1
313387;725;3;0;0;1943;0 
311677;908;3;0;0;1935;0 
313710;622;3;0;0;1963;0 
320619;600;3;0;0;1972;0 
316442;693;3;0;0;1947;0 
305773;458;3;0;0;1937;0 
311307;726;3;0;0;1947;0 
310940;688;3;0;0;1964;0 
312925;720;3;2;0;1948;0 
316047;884;3;0;0;1997;0 
308120;796;3;0;0;1961;0 
306062;700;3;0;0;1965;0 
312433;674;3;0;0;1955;0 
309398;744;3;0;0;1943;0 
314692;684;3;0;0;1948;0 
312725;912;3;2;0;1973;0 
309226;638;3;0;0;1934;0 
308790;796;3;0;0;1968;0 
312899;998;3;0;0;1958;0 
310099;864;3;0;0;1958;0 
305913;808;3;1;0;1956;0 
306178;892;3;0;0;1929;0 
312099;862;3;2;0;1979;0 
309817;768;3;0;0;1968;0 
313480;700;3;0;0;1932;0 
310677;788;3;0;0;1948;0 
307680;816;3;0;0;1962;0 
313993;766;3;0;0;1970;0 
318822;818;3;0;0;1969;0 
315144;896;3;2;0;1964;0 
307989;712;3;0;0;1947;0 
309401;924;3;0;0;1979;0 
312805;782;3;0;0;1977;0 
310967;784;3;0;0;1957;0 
311052;804;3;0;0;1943;0 
307763;848;3;0;0;1943;0 
317018;766;3;0;0;1979;0 
306972;639;3;0;0;1960;0 
316754;744;3;0;0;1963;0 
308196;771;3;0;0;1968;0 
304704;772;3;0;0;1951;0 
308167;674;3;0;0;1969;0 
309798;696;3;0;0;1969;0 
308353;724;3;1;0;1958;0 
310546;810;3;0;0;1936;0 
308942;679;3;0;0;1969;0 
305688;687;3;0;0;1947;0 
316362;846;3;0;0;1975;0 
310211;724;3;0;0;1940;0 
309386;740;3;0;0;1956;0 
311715;853;3;2;0;1986;0 
305237;798;3;0;0;1985;0 
312279;752;3;0;0;1962;0 
308404;916;3;0;0;1932;0 
306035;716;3;0;0;1933;0 
314648;906;3;1;0;1980;0 
307041;656;3;0;0;1939;0 
311561;855;3;2;0;1998;0 
305481;692;3;0;0;1953;0 
311549;694;3;0;0;1920;0 
311670;820;3;0;0;1947;0 
304257;648;3;0;0;1923;0 
302357;860;3;0;0;1942;0 
309435;832;3;0;0;1937;0 
308327;734;3;1;0;1977;0 
312848;750;3;0;0;1976;0 
314507;792;3;0;0;1987;0 
305146;810;3;0;0;1958;0 
302579;552;3;0;0;1928;0 
306751;736;3;0;0;1970;0 
311693;804;3;0;0;1965;0 
307954;834;3;1;0;1961;0 
309773;622;3;0;0;1955;0 
303521;704;3;0;0;1946;0 
318544;802;3;0;0;1944;0 
312149;860;3;0;0;1937;0 
310264;672;3;0;0;1939;0 
315850;833;3;0;0;1983;0 
308414;760;3;0;0;1967;0 
311754;733;3;0;0;1972;0 
312735;652;3;0;0;1945;0 
312636;916;3;0;0;1946;0 
312673;684;3;0;0;1951;0 
319186;680;3;0;0;1978;0 
310052;868;3;0;0;1939;0 
311572;680;3;0;0;1937;0 
305342;600;3;0;0;1939;0 
311005;574;3;0;0;1951;0 
315135;668;3;0;0;1967;0 
308615;760;3;0;0;1938;0 
310434;672;3;0;0;1955;0 
313341;720;3;0;0;1970;0 
314409;786;3;0;0;1979;0 
319654;804;3;0;0;1972;0 
310279;740;3;1;0;1969;0 
313403;828;3;0;0;1942;0 
310205;743;3;0;0;1933;0 
310060;746;3;0;0;1975;0 
