CYCLES;0x7A;0x86;0x87;0xC0;0xC1;0xC2
23396962;1;42;0;2550;0;624 
23412988;1;42;0;7371;0;2536 
23396238;1;42;0;2702;0;815 
23402620;1;42;0;4272;0;945 
23396391;1;43;0;3129;0;841 
23409333;1;42;0;5309;0;1333 
23396685;1;42;0;3200;0;929 
23416301;1;42;0;7666;0;2413 
23395198;1;42;0;2559;0;727 
23421408;1;43;0;9715;0;3197 
23394844;1;42;0;2495;0;752 
23406049;1;42;0;4099;0;802 
23396980;1;42;0;2723;0;738 
23401165;1;42;0;4070;0;1083 
23396407;1;42;0;3278;0;1329 
23398729;1;42;0;3321;0;1040 
23394223;1;42;0;2498;0;647 
23428288;1;42;0;11881;0;4011 
23395094;1;42;0;2744;0;851 
23402751;1;42;0;4219;0;1236 
23397081;1;42;0;2680;0;704 
23397866;1;42;0;2499;0;614 
23395870;1;42;0;2889;0;824 
23406214;1;42;0;6371;0;2488 
23406036;1;42;0;6070;0;2413 
23430699;1;42;0;11862;0;4193 
23402998;1;42;0;4118;0;1081 
23406099;1;42;0;4706;0;1134 
23416577;1;42;0;8303;0;2669 
23396857;1;42;0;2623;0;771 
23409471;1;42;0;5265;0;1254 
23407777;1;42;0;6386;0;2343 
23396064;1;42;0;2695;0;714 
23404711;1;42;0;4392;0;961 
23399464;1;42;0;3320;0;813 
23395636;1;42;0;2597;0;689 
23403264;1;42;0;4413;0;901 
23402321;1;42;0;5802;0;2305 
23418303;1;42;0;7818;0;2017 
23405969;1;54;0;5991;0;2192 
23395058;1;42;0;2614;0;676 
23397684;1;42;0;3652;0;1012 
23428903;1;42;0;12109;0;4388 
23396303;1;42;0;2560;0;661 
23402177;1;42;0;3926;0;1098 
23408210;1;42;0;6625;0;2576 
23394616;1;41;0;2888;0;973 
23397215;1;42;0;3128;0;1161 
23395430;1;42;0;2559;0;707 
23398446;1;41;0;3930;0;1113 
23405173;1;42;0;5911;0;2215 
23396830;1;42;0;2611;0;784 
23397835;1;42;0;2742;0;711 
23394998;1;41;0;2533;0;634 
23398093;1;42;0;3034;0;1074 
23402036;1;42;0;4034;0;1024 
23406423;1;42;0;6251;0;2265 
23399381;1;42;0;3711;0;953 
23400171;1;42;0;3859;0;1136 
23403759;1;42;0;3873;0;1049 
23408042;1;42;0;6202;0;2022 
23395315;1;42;0;2961;0;869 
23401186;1;42;0;2842;0;983 
23426977;1;42;0;11846;0;4260 
23399318;1;42;0;3224;0;809 
23412814;1;42;0;7172;0;2147 
23397120;1;42;0;2711;0;675 
23427407;1;42;0;9613;0;3229 
23399376;1;42;0;2913;0;843 
23399550;1;42;0;3195;0;1049 
23396363;1;42;0;3035;0;778 
23404300;1;42;0;4471;0;1208 
23398022;1;42;0;3214;0;986 
23399014;1;42;0;3753;0;1165 
23400251;1;42;0;3079;0;806 
23398965;1;41;0;3651;0;1177 
23428332;1;42;0;12167;0;4642 
23401689;1;42;0;4170;0;1388 
23398752;1;42;0;2666;0;659 
23395557;1;42;0;2643;0;743 
23424273;1;42;0;9981;0;3181 
23400435;1;42;0;3287;0;979 
23399544;1;42;0;3675;0;1065 
23409981;1;44;0;6526;0;2437 
23399320;1;42;0;2998;0;793 
23433008;1;42;0;12466;0;4128 
23396807;1;42;0;3101;0;1122 
23399474;1;42;0;3315;0;764 
23402851;1;45;0;4886;0;1504 
23400874;1;43;0;2721;0;841 
23404296;1;42;0;5927;0;2209 
23399473;1;41;0;2400;0;666 
23430297;1;42;0;12539;0;4327 
23406262;1;42;0;6309;0;2404 
23399638;1;42;0;3773;0;1052 
23395536;1;42;0;3298;0;1188 
23395485;1;42;0;2435;0;538 
23397802;1;42;0;3291;0;1096 
23399651;1;42;0;3370;0;786 
23396655;1;42;0;2398;0;697 
23399003;1;42;0;2689;0;680 
23396269;1;42;0;2448;0;650 
23398068;1;42;0;3670;0;1433 
23395273;1;42;0;2582;0;626 
23409195;1;42;0;5164;0;1296 
23404177;1;42;0;4691;0;1288 
23406138;1;42;0;4438;0;1047 
23394845;1;42;0;2622;0;741 
23393778;1;42;0;2631;0;821 
23405312;1;42;0;4372;0;1180 
23425435;1;42;0;10425;0;3333 
23409796;1;42;0;6168;0;2019 
23398660;1;41;0;3524;0;1156 
23404143;1;42;0;4322;0;1164 
23395802;1;42;0;2952;0;907 
23396414;1;42;0;3263;0;1102 
23411232;1;42;0;6959;0;1859 
23412391;1;42;0;7068;0;2425 
23414469;1;42;0;6914;0;2085 
23399070;1;42;0;3442;0;862 
23398515;1;42;0;3564;0;1252 
23395577;1;42;0;3053;0;1023 
23397767;1;42;0;2996;0;657 
23435620;1;42;0;12169;0;4223 
23407822;1;46;0;6342;0;2308 
23407675;1;42;0;4456;0;1212 
23395630;1;42;0;2558;0;675 
23399359;1;53;0;3316;0;817 
23398665;1;42;0;3815;0;1257 
23423272;1;42;0;9938;0;3198 
23413788;1;43;0;5928;0;1750 
23399421;1;42;0;3391;0;812 
23396248;1;42;0;2484;0;739 
23403586;1;42;0;3273;0;946 
23406705;1;42;0;5238;0;1543 
23399422;1;42;0;2769;0;842 
23395396;1;41;0;2594;0;716 
23397057;1;42;0;3183;0;878 
23402557;1;42;0;4161;0;940 
23427036;1;42;0;10290;0;3149 
23398359;1;42;0;2760;0;804 
23395735;1;42;0;2602;0;763 
23398594;1;42;0;3425;0;973 
23418423;1;42;0;8194;0;2513 
23430746;1;42;0;12108;0;3953 
23405987;1;42;0;5055;0;1290 
23423899;1;42;0;9909;0;3249 
23414552;1;42;0;7477;0;2135 
23397288;1;41;0;3731;0;1103 
23426795;1;41;0;11947;0;4204 
23398877;1;42;0;3654;0;1173 
23407305;1;42;0;6290;0;2265 
23396177;1;42;0;2701;0;746 
23405134;1;41;0;4421;0;1143 
23396621;1;42;0;2464;0;583 
23398320;1;42;0;3341;0;1087 
23398389;1;42;0;3193;0;784 
23406252;1;42;0;4938;0;1104 
23394031;1;42;0;2645;0;759 
23401881;1;42;0;3845;0;873 
23396284;1;42;0;2794;0;760 
23404701;1;42;0;4988;0;1549 
23396932;1;42;0;3120;0;889 
23408442;1;42;0;5688;0;2282 
23401021;1;42;0;3937;0;1227 
