CYCLES;0x18;0x19;0x1A;0x1D;0x1E;0x60
2246;3;68;0;1123;0;56 
2897;5;68;0;1449;0;48 
3818;3;56;0;1909;0;44 
1874;2;52;0;937;0;44 
1452;1;52;0;726;0;48 
4331;4;68;0;2166;0;52 
1748;0;40;0;874;0;40 
1824;1;52;0;912;0;48 
1766;1;40;0;883;0;36 
2686;2;64;0;1343;0;56 
1850;1;48;0;925;0;44 
2134;3;52;0;1067;0;40 
4158;2;64;0;2079;0;56 
3995;1;64;0;1998;0;60 
2028;3;56;0;1014;0;44 
1970;4;64;0;985;0;48 
2288;2;52;0;1144;0;44 
1929;5;60;0;965;0;40 
1919;2;60;0;960;0;52 
1892;3;68;0;946;0;56 
3593;2;56;0;1796;0;48 
2036;2;60;0;1018;0;52 
3145;2;48;0;1573;0;40 
4770;2;52;0;2385;0;44 
2729;4;60;0;1365;0;44 
4396;2;48;0;2198;0;40 
4813;4;60;0;2407;0;44 
1964;3;48;0;982;0;36 
1876;3;52;0;938;0;40 
1998;4;64;0;999;0;48 
2364;10;92;0;1182;0;52 
4823;2;60;0;2411;0;52 
2308;2;72;0;1154;0;64 
2512;4;68;0;1256;0;52 
2219;2;60;0;1109;0;52 
2339;1;48;0;1170;0;44 
4991;6;80;0;2496;0;56 
1980;2;48;0;990;0;40 
4612;2;56;0;2306;0;48 
1508;3;48;0;754;0;36 
2144;1;60;0;1072;0;56 
1938;0;40;0;969;0;40 
1974;2;48;0;987;0;40 
1933;5;68;0;966;0;48 
4550;2;64;0;2275;0;56 
1278;1;32;0;639;0;28 
3886;2;52;0;1943;0;44 
3235;3;48;0;1618;0;36 
2223;5;64;0;1111;0;44 
2515;2;52;0;1258;0;48 
1704;1;48;0;852;0;44 
2056;2;52;0;1028;0;44 
1589;0;40;0;794;0;40 
1805;1;48;0;903;0;44 
1833;2;52;0;917;0;44 
2311;6;72;0;1156;0;48 
1870;4;60;0;935;0;44 
1896;2;52;0;948;0;44 
1661;1;36;0;831;0;32 
1631;1;28;0;815;0;24 
2284;1;60;0;1142;0;56 
2271;4;60;0;1136;0;44 
2198;4;64;0;1099;0;48 
4540;2;60;0;2270;0;52 
1280;2;46;0;640;0;38 
2263;2;48;0;1132;0;40 
4746;1;52;0;2373;0;48 
1994;7;72;0;997;0;44 
1239;2;32;0;619;0;24 
1702;1;44;0;851;0;40 
1720;2;52;0;860;0;44 
3122;6;68;0;1561;0;56 
4063;1;52;0;2031;0;48 
1645;1;44;0;823;0;40 
2160;2;56;0;1080;0;48 
2197;2;64;0;1099;0;56 
1766;2;56;0;883;0;48 
3853;5;72;0;1926;0;52 
2064;1;48;0;1032;0;44 
1728;2;52;0;864;0;44 
2157;2;52;0;1079;0;44 
1762;3;64;0;881;0;52 
4720;3;52;0;2360;0;40 
2627;4;68;0;1314;0;52 
2013;3;68;0;1007;0;56 
1661;1;52;0;831;0;48 
3675;1;44;0;1838;0;40 
2164;1;56;0;1082;0;52 
1752;2;48;0;876;0;40 
2362;4;60;0;1181;0;44 
1790;1;44;0;895;0;40 
3619;0;44;0;1810;0;44 
3410;1;52;0;1705;0;48 
1948;3;64;0;974;0;52 
1942;3;60;0;971;0;48 
3686;2;56;0;1843;0;48 
4491;1;60;0;2246;0;56 
2098;6;80;0;1049;0;56 
1947;2;48;0;973;0;40 
2881;9;68;0;1440;0;44 
1593;1;36;0;796;0;32 
1844;4;56;0;922;0;40 
1553;3;56;0;777;0;44 
3305;10;74;0;1652;0;44 
4553;2;56;0;2277;0;48 
1783;4;60;0;891;0;44 
3698;2;48;0;1849;0;40 
3390;2;52;0;1695;0;44 
1362;0;36;0;681;0;36 
3946;7;72;0;1973;0;48 
1587;2;48;0;793;0;40 
1809;1;52;0;905;0;48 
2011;2;52;0;1006;0;44 
3088;5;68;0;1544;0;48 
2087;2;52;0;1044;0;44 
2096;1;48;0;1048;0;44 
4993;4;68;0;2497;0;52 
1965;2;52;0;983;0;44 
1722;0;44;0;861;0;44 
1693;2;48;0;846;0;40 
1968;1;40;0;984;0;36 
1924;3;56;0;962;0;44 
2079;3;64;0;1040;0;52 
2027;0;48;0;1014;0;48 
1937;3;60;0;968;0;48 
1842;1;44;0;921;0;40 
4047;2;52;0;2024;0;44 
1782;2;56;0;891;0;48 
1724;1;48;0;862;0;44 
1782;2;56;0;891;0;48 
2571;2;52;0;1286;0;44 
2619;2;64;0;1310;0;56 
1394;4;52;0;697;0;36 
4750;1;56;0;2375;0;52 
4722;10;80;0;2361;0;52 
1892;2;52;0;946;0;44 
3811;0;52;0;1905;0;52 
3368;2;56;0;1684;0;48 
2012;3;56;0;1006;0;44 
1903;3;60;0;951;0;48 
2211;2;56;0;1106;0;48 
1358;1;36;0;679;0;32 
4180;4;52;0;2090;0;44 
1487;0;36;0;744;0;36 
1789;1;52;0;895;0;48 
2902;4;64;0;1451;0;48 
1517;1;40;0;759;0;36 
2038;3;64;0;1019;0;52 
4188;4;72;0;2094;0;56 
1889;0;44;0;945;0;44 
1898;1;56;0;949;0;52 
