CYCLES;0xC9;0xCA;0xCB;0xCC;0xD0;0xD1
3094;39;1;1;25;0;0 
4640;39;1;1;24;0;0 
5478;39;1;1;21;0;0 
3744;39;1;1;24;0;0 
3409;39;1;1;17;0;0 
3668;39;1;1;25;0;0 
4413;39;1;1;21;0;0 
4275;39;1;1;23;0;0 
6490;39;1;1;20;0;0 
6978;39;0;0;24;0;0 
4623;39;1;1;21;0;0 
3111;39;1;1;19;0;0 
3700;39;1;1;21;0;0 
3544;39;1;1;22;0;0 
3283;39;1;1;23;0;0 
3534;39;1;1;19;0;0 
4538;39;1;1;18;0;0 
4242;39;1;1;21;0;0 
5594;39;1;1;21;0;0 
3404;39;1;1;22;0;0 
3352;39;1;1;17;0;0 
3606;39;1;1;19;0;0 
3033;39;1;1;18;0;0 
3129;39;1;1;18;0;0 
3313;39;1;1;23;0;0 
3360;39;1;1;24;0;0 
3208;39;1;1;22;0;0 
3329;39;1;1;19;0;0 
4056;39;1;1;20;0;0 
3800;39;1;1;18;0;0 
3503;39;1;1;21;0;0 
3437;39;1;1;22;0;0 
5701;39;1;1;21;0;0 
3370;39;1;1;23;0;0 
5017;39;1;1;21;0;0 
3082;39;1;1;22;0;0 
6243;39;1;1;25;0;0 
3598;39;1;1;19;0;0 
2986;39;1;1;24;0;0 
3826;39;1;1;20;0;0 
4731;39;1;1;23;0;0 
2837;39;1;1;19;0;0 
3597;39;1;1;24;0;0 
3168;39;1;1;21;0;0 
4315;39;1;1;23;0;0 
3018;39;1;1;19;0;0 
3471;39;1;1;20;0;0 
6320;39;1;1;18;0;0 
5109;39;1;1;23;0;0 
4073;39;1;1;18;0;0 
3303;39;1;1;25;0;0 
3533;39;1;1;21;0;0 
3874;39;1;1;22;0;0 
2933;39;1;1;19;0;0 
6213;39;1;1;18;0;0 
4746;39;1;1;27;0;0 
3118;39;1;1;19;0;0 
3024;39;1;1;23;0;0 
3113;39;1;1;25;0;0 
3493;39;1;1;25;0;0 
4534;39;1;1;17;0;0 
3590;39;1;1;21;0;0 
3341;39;1;1;21;0;0 
3364;39;1;1;23;0;0 
3083;39;1;1;22;0;0 
3642;39;1;1;23;0;0 
3639;39;1;1;22;0;0 
3056;39;1;1;23;0;0 
3207;39;1;1;24;0;0 
6539;39;1;1;19;0;0 
3958;39;1;1;23;0;0 
5520;39;1;1;17;0;0 
3274;39;1;1;23;0;0 
4502;39;1;1;22;0;0 
3429;39;1;1;22;0;0 
4116;39;1;1;23;0;0 
5008;39;1;1;20;0;0 
3611;39;1;1;20;0;0 
