CYCLES;0xD1;0xD2;0xE0;0xE1;0xE2;0xE3
540506;0;0;1751;2231;54;0 
545554;0;0;1831;3410;67;0 
541256;0;0;1736;2169;58;0 
544500;0;0;1740;1687;52;0 
545483;0;0;1898;4531;65;0 
546668;0;0;1873;3506;70;0 
542997;0;0;1838;2847;82;0 
545090;0;0;1737;2375;66;0 
541693;0;0;1868;1947;69;0 
546134;0;0;4074;3308;60;0 
557159;0;0;1750;5680;60;0 
542089;0;0;1760;2820;52;0 
543655;0;0;1913;2990;68;0 
544525;0;0;1728;5134;56;0 
542546;0;0;1740;2747;62;0 
543624;0;0;1790;3668;64;0 
544734;0;0;1765;4206;66;0 
543158;0;0;1836;2917;72;0 
541498;0;0;1897;2166;62;0 
542334;0;0;2094;2374;63;0 
545051;0;0;1716;2933;61;0 
545368;0;0;1740;3419;63;0 
545270;0;0;1731;5755;60;0 
542642;0;0;1912;3108;54;0 
545074;0;0;1747;2247;62;0 
545179;0;0;1755;3443;64;0 
542979;0;0;1753;3105;55;0 
545451;0;0;1908;2461;64;0 
545843;0;0;1726;6106;60;0 
543389;0;0;1885;2174;69;0 
542275;0;0;1743;2947;68;0 
544740;0;0;1890;5640;73;0 
