CYCLES;0x19;0x1A;0x1D;0x1E;0x60;0x61
23406740;649;0;11703359;0;76;573 
23400567;742;0;11700273;0;78;664 
23408188;646;0;11704086;0;68;578 
23406261;616;0;11703120;0;84;532 
23397314;716;0;11698648;0;108;608 
23413657;564;0;11706822;0;68;496 
23402845;636;0;11701411;0;52;584 
23394590;704;0;11697285;0;72;632 
23408025;872;0;11704002;0;160;712 
23396890;628;0;11698433;0;60;568 
23396408;644;0;11698195;0;64;580 
23399415;595;0;11699698;0;84;511 
23400997;752;0;11700486;0;108;644 
23394797;555;0;11697387;0;99;456 
23396918;636;0;11698446;0;76;560 
23398835;572;0;11699408;0;68;504 
23406506;543;0;11703243;0;63;480 
23400216;857;0;11700098;0;100;757 
23395860;645;0;11697920;0;73;572 
23395324;597;0;11697654;0;140;457 
23398486;605;0;11699235;0;56;549 
23403552;580;0;11701767;0;104;476 
23419740;936;0;11709861;0;112;824 
23395026;652;0;11697504;0;100;552 
23395463;632;0;11697721;0;68;564 
23398805;604;0;11699388;0;100;504 
23396729;688;0;11698352;0;96;592 
23402570;608;0;11701272;0;120;488 
23397082;789;0;11698531;0;92;697 
23394492;564;0;11697234;0;64;500 
23397700;644;0;11698839;0;80;564 
23400026;576;0;11700004;0;72;504 
23405780;572;0;11702880;0;80;492 
23437730;1015;0;11718855;0;159;856 
23409637;748;0;11704807;0;84;664 
23400565;600;0;11700271;0;100;500 
23394389;620;0;11697185;0;68;552 
23397356;616;0;11698669;0;104;512 
23400359;1026;0;11700169;0;386;640 
23397081;512;0;11698531;0;64;448 
23398065;564;0;11699022;0;128;436 
23397853;775;0;11698914;0;143;632 
23397775;708;0;11698876;0;84;624 
23397964;596;0;11698971;0;96;500 
23410315;796;0;11705148;0;88;708 
23395589;616;0;11697784;0;72;544 
23394896;642;0;11697438;0;110;532 
23397084;628;0;11698534;0;92;536 
23398101;580;0;11699038;0;140;440 
23396142;839;0;11698060;0;95;744 
23393737;636;0;11696856;0;80;556 
23396301;684;0;11698139;0;104;580 
23397747;520;0;11698858;0;76;444 
23398936;648;0;11699454;0;76;572 
23400278;640;0;11700127;0;96;544 
23394417;636;0;11697196;0;64;572 
23416191;768;0;11708087;0;92;676 
23396292;680;0;11698137;0;72;608 
23409974;860;0;11704979;0;124;736 
23404522;620;0;11702252;0;88;532 
23401708;842;0;11700848;0;146;696 
23400456;632;0;11700218;0;56;576 
23408849;770;0;11704412;0;62;708 
23395971;645;0;11697975;0;73;572 
23409458;744;0;11704719;0;108;636 
23398955;535;0;11699468;0;80;455 
23399731;768;0;11699856;0;100;668 
23397439;624;0;11698710;0;104;520 
23403770;588;0;11701873;0;84;504 
23394403;652;0;11697191;0;76;576 
23396346;666;0;11698161;0;82;584 
23396689;653;0;11698333;0;77;576 
23398769;652;0;11699373;0;112;540 
23399470;628;0;11699722;0;88;540 
23395982;772;0;11697982;0;96;676 
23402113;664;0;11701046;0;92;572 
23400320;752;0;11700149;0;80;672 
23395692;452;0;11697835;0;52;400 
23408189;756;0;11704083;0;68;688 
23394351;612;0;11697164;0;84;528 
23398683;705;0;11699334;0;92;613 
23403470;680;0;11701725;0;120;560 
23399189;640;0;11699586;0;64;576 
23397792;774;0;11698886;0;126;648 
23396635;592;0;11698304;0;88;504 
23403604;659;0;11701795;0;52;607 
23403657;732;0;11701815;0;104;628 
23408289;699;0;11704138;0;67;632 
23407447;756;0;11703716;0;124;632 
23401319;584;0;11700647;0;76;508 
23398666;544;0;11699321;0;60;484 
23408929;600;0;11704454;0;232;368 
23398285;608;0;11699130;0;68;540 
23406126;544;0;11703052;0;128;416 
23404254;676;0;11702114;0;92;584 
23398748;665;0;11699363;0;108;557 
23398861;630;0;11699421;0;94;536 
23406893;612;0;11703436;0;80;532 
23399395;569;0;11699685;0;85;484 
23399448;636;0;11699713;0;80;556 
23397000;608;0;11698492;0;56;552 
