CYCLES;0xD2;0xE0;0xE1;0xE2;0xE3;0xE4
23395000;0;3114348;3343;280;0;1847736 
23397542;0;3113940;3400;284;0;1847732 
23396018;0;3114017;3697;280;0;1847735 
23399594;0;3115750;5784;285;0;1847725 
23403181;0;3113151;4200;276;0;1847734 
23407470;0;3105645;3219;286;0;1847731 
23397736;0;3112885;4490;278;0;1847734 
23407210;0;3106150;3329;269;0;1847725 
23395334;0;3114882;3470;278;0;1847734 
23395547;0;3115480;3325;276;0;1847739 
23397235;0;3111014;3059;280;0;1847734 
23397343;0;3114351;3844;281;0;1847720 
23397655;0;3114278;4668;280;0;1847734 
23408172;0;3106443;3488;280;0;1847738 
23397278;0;3114971;3364;281;0;1847730 
23406278;0;3101991;3236;272;0;1847726 
23397140;0;3112887;3240;279;0;1847739 
23406872;0;3107424;3032;274;0;1847737 
23396405;0;3115165;3333;278;0;1847730 
23395833;0;3114464;3213;281;0;1847730 
23397192;0;3114242;4221;277;0;1847731 
23398010;0;3116164;3562;274;0;1847736 
23407567;0;3109675;4243;279;0;1847730 
23424019;0;3092836;3155;276;0;1847729 
23395127;0;3113351;3296;276;0;1847731 
23395347;0;3115946;3219;279;0;1847736 
23398007;0;3113165;4198;293;0;1847735 
23396259;0;3114268;3193;279;0;1847737 
23396989;0;3113971;3048;275;0;1847735 
23401502;0;3115761;7427;285;0;1847735 
23396594;0;3113905;2886;278;0;1847737 
23399929;0;3112350;3104;277;0;1847724 
23399997;0;3112482;3166;279;0;1847743 
23403750;0;3111385;3186;277;0;1847735 
23408008;0;3106139;3637;285;0;1847726 
23400184;0;3112034;3535;285;0;1847724 
23401218;0;3108992;3960;280;0;1847739 
23398326;0;3109308;3066;277;0;1847734 
23399625;0;3116509;3389;280;0;1847736 
23398738;0;3111422;3148;280;0;1847727 
23394513;0;3115491;3612;268;0;1847737 
23418304;0;3099163;3675;280;0;1847735 
23395649;0;3113606;4373;279;0;1847733 
23403318;0;3113817;6587;276;0;1847740 
23395363;0;3113386;3356;265;0;1847729 
23396086;0;3111958;3232;271;0;1847744 
23429191;0;3089604;3005;279;0;1847724 
23398571;0;3116035;3536;279;0;1847725 
23399605;0;3116582;5942;279;0;1847736 
23396193;0;3113858;3127;278;0;1847739 
23410404;0;3103110;2950;281;0;1847733 
23397426;0;3112425;3575;280;0;1847728 
23396583;0;3114518;3658;279;0;1847735 
23399062;0;3114230;2926;280;0;1847740 
23404606;0;3110436;3881;279;0;1847723 
23398555;0;3109660;3313;278;0;1847734 
23397623;0;3115881;3276;281;0;1847734 
23406838;0;3106460;3252;280;0;1847731 
23405084;0;3110002;3845;316;0;1847731 
23397274;0;3108395;3150;280;0;1847728 
23397969;0;3114516;3628;281;0;1847729 
23397876;0;3113537;4399;277;0;1847735 
23407539;0;3103257;3283;279;0;1847726 
23400286;0;3111336;3230;271;0;1847739 
23399566;0;3112802;3226;278;0;1847739 
23408329;0;3105531;3920;310;0;1847730 
23394458;0;3113668;2998;273;0;1847731 
23396012;0;3115283;3989;275;0;1847734 
23397969;0;3111673;3084;278;0;1847738 
23396420;0;3114121;4024;276;0;1847726 
23395421;0;3114132;3438;281;0;1847733 
23395612;0;3114959;3248;275;0;1847737 
23399274;0;3111054;3046;280;0;1847729 
23394532;0;3113776;3412;279;0;1847726 
23398123;0;3114146;6219;279;0;1847740 
23407436;0;3105630;3273;277;0;1847736 
23425303;0;3092329;3077;281;0;1847729 
23410823;0;3105791;3122;283;0;1847729 
23395583;0;3114369;3378;279;0;1847738 
23397261;0;3115814;3199;264;0;1847735 
23399940;0;3113601;5630;270;0;1847733 
23404649;0;3107970;4195;325;0;1847730 
23404094;0;3109393;4200;337;0;1847734 
23407184;0;3106771;3546;280;0;1847729 
23398071;0;3113896;4691;272;0;1847740 
23417180;0;3097192;4094;280;0;1847728 
23397852;0;3114338;5756;278;0;1847736 
23401594;0;3111512;3646;279;0;1847732 
