CYCLES;0x19;0x1A;0x1D;0x1E;0x60;0x61
3862;92;0;1931;0;72;20 
3598;108;0;1799;0;84;24 
3399;120;0;1700;0;88;32 
4817;92;0;2408;0;72;20 
2849;100;0;1424;0;80;20 
2640;108;0;1320;0;80;28 
4894;120;0;2447;0;92;28 
2898;108;0;1449;0;80;28 
2922;112;0;1461;0;76;36 
2730;68;0;1365;0;52;16 
2874;108;0;1437;0;80;28 
1976;64;0;988;0;40;24 
3513;100;0;1756;0;88;12 
2993;80;0;1496;0;64;16 
5939;136;0;2969;0;92;44 
2717;100;0;1359;0;80;20 
3266;112;0;1633;0;96;16 
3243;160;0;1622;0;112;48 
4061;119;0;2031;0;92;27 
3193;112;0;1596;0;96;16 
2829;116;0;1415;0;88;28 
2844;88;0;1422;0;72;16 
5499;116;0;2750;0;88;28 
3120;112;0;1560;0;84;28 
5265;80;0;2633;0;56;24 
5502;96;0;2751;0;72;24 
3977;108;0;1989;0;72;36 
3653;140;0;1827;0;100;40 
3830;108;0;1915;0;76;32 
2844;108;0;1422;0;84;24 
2710;104;0;1355;0;76;28 
3072;108;0;1536;0;80;28 
5557;120;0;2778;0;88;32 
3720;104;0;1860;0;76;28 
3147;100;0;1574;0;80;20 
3763;92;0;1881;0;64;28 
3031;112;0;1515;0;92;20 
2519;80;0;1260;0;60;20 
3137;100;0;1568;0;84;16 
2391;85;0;1195;0;57;28 
2805;80;0;1403;0;68;12 
5945;128;0;2973;0;84;44 
4223;108;0;2111;0;84;24 
4083;122;0;2042;0;80;42 
5638;156;0;2819;0;104;52 
2824;88;0;1412;0;64;24 
3105;116;0;1553;0;84;32 
2117;60;0;1059;0;44;16 
3207;137;0;1603;0;88;49 
3720;120;0;1860;0;72;48 
3809;122;0;1904;0;92;30 
2670;80;0;1335;0;60;20 
2802;92;0;1401;0;72;20 
3832;136;0;1916;0;100;36 
2600;80;0;1300;0;64;16 
3454;112;0;1727;0;80;32 
2755;112;0;1377;0;68;44 
4044;109;0;2022;0;92;17 
4287;124;0;2144;0;96;28 
4128;148;0;2064;0;100;48 
3089;100;0;1545;0;72;28 
2980;120;0;1490;0;88;32 
3088;101;0;1544;0;80;21 
3052;96;0;1526;0;80;16 
3585;104;0;1792;0;72;32 
3475;64;0;1737;0;52;12 
2785;116;0;1392;0;84;32 
3274;132;0;1637;0;96;36 
3323;104;0;1661;0;88;16 
2746;112;0;1373;0;76;36 
3069;104;0;1534;0;84;20 
4050;144;0;2025;0;104;40 
3596;136;0;1798;0;104;32 
3120;72;0;1560;0;40;32 
3215;124;0;1608;0;88;36 
2368;80;0;1184;0;52;28 
3585;112;0;1792;0;80;32 
4178;108;0;2089;0;72;36 
6150;132;0;3075;0;96;36 
3112;116;0;1556;0;84;32 
2851;92;0;1426;0;72;20 
3034;116;0;1517;0;84;32 
3946;96;0;1973;0;84;12 
4268;128;0;2134;0;96;32 
2641;96;0;1321;0;76;20 
3644;96;0;1822;0;80;16 
6107;136;0;3053;0;96;40 
5381;116;0;2691;0;96;20 
3055;104;0;1527;0;72;32 
2941;108;0;1471;0;72;36 
2727;92;0;1363;0;80;12 
4569;120;0;2284;0;92;28 
4626;120;0;2313;0;80;40 
2582;102;0;1291;0;76;26 
3201;146;0;1600;0;92;54 
2550;108;0;1275;0;64;44 
5725;124;0;2863;0;92;32 
3381;136;0;1691;0;92;44 
4267;136;0;2134;0;92;44 
2501;100;0;1251;0;68;32 
3321;124;0;1661;0;88;36 
2840;96;0;1420;0;68;28 
3667;147;0;1834;0;104;43 
5573;104;0;2786;0;76;28 
3247;128;0;1624;0;84;44 
2367;88;0;1183;0;52;36 
3356;116;0;1678;0;96;20 
2505;92;0;1253;0;60;32 
5189;108;0;2594;0;88;20 
2590;92;0;1295;0;60;32 
4350;132;0;2175;0;88;44 
2693;84;0;1347;0;48;36 
2743;84;0;1371;0;68;16 
3713;112;0;1857;0;76;36 
3229;132;0;1615;0;92;40 
2950;104;0;1475;0;76;28 
5473;133;0;2737;0;92;41 
2577;96;0;1289;0;80;16 
3129;112;0;1564;0;80;32 
2983;124;0;1492;0;84;40 
2941;120;0;1471;0;80;40 
4364;116;0;2182;0;80;36 
3287;148;0;1644;0;92;56 
2850;116;0;1425;0;68;48 
3332;104;0;1666;0;84;20 
3913;92;0;1956;0;68;24 
3292;140;0;1646;0;88;52 
2755;94;0;1378;0;72;22 
3308;116;0;1654;0;84;32 
2750;88;0;1375;0;64;24 
3477;164;0;1738;0;100;64 
2840;96;0;1420;0;68;28 
6165;132;0;3083;0;92;40 
3834;72;0;1917;0;52;20 
3071;128;0;1536;0;80;48 
2537;96;0;1269;0;60;36 
4700;148;0;2350;0;108;40 
2560;79;0;1280;0;44;35 
3190;115;0;1595;0;83;32 
3983;128;0;1991;0;88;40 
3698;91;0;1849;0;68;23 
3434;120;0;1717;0;80;40 
2990;97;0;1495;0;68;29 
2999;100;0;1500;0;76;24 
3680;120;0;1840;0;84;36 
2971;96;0;1485;0;72;24 
4848;100;0;2424;0;72;28 
6240;140;0;3120;0;108;32 
3074;120;0;1537;0;72;48 
2815;104;0;1408;0;84;20 
2609;80;0;1304;0;52;28 
4257;96;0;2128;0;72;24 
3296;128;0;1648;0;80;48 
4054;100;0;2027;0;64;36 
2776;104;0;1388;0;88;16 
3126;116;0;1563;0;84;32 
2852;100;0;1426;0;76;24 
3622;124;0;1811;0;88;36 
3882;108;0;1941;0;84;24 
2819;88;0;1410;0;64;24 
2847;112;0;1424;0;84;28 
3629;160;0;1814;0;100;60 
2914;102;0;1457;0;72;30 
2495;92;0;1247;0;68;24 
3806;108;0;1903;0;76;32 
2508;88;0;1254;0;56;32 
3624;120;0;1812;0;96;24 
3108;124;0;1554;0;76;48 
3252;132;0;1626;0;84;48 
3362;96;0;1681;0;64;32 
2764;104;0;1382;0;72;32 
2802;96;0;1401;0;76;20 
2707;88;0;1354;0;68;20 
3168;144;0;1584;0;92;52 
2436;88;0;1218;0;56;32 
3397;140;0;1699;0;96;44 
2902;108;0;1451;0;76;32 
2852;108;0;1426;0;80;28 
2950;124;0;1475;0;88;36 
3087;124;0;1544;0;72;52 
2422;104;0;1211;0;56;48 
2919;112;0;1460;0;68;44 
6122;152;0;3061;0;104;48 
2672;76;0;1336;0;44;32 
6252;144;0;3126;0;96;48 
3326;92;0;1663;0;60;32 
2985;116;0;1492;0;84;32 
2970;108;0;1485;0;68;40 
3477;128;0;1739;0;92;36 
2490;72;0;1245;0;48;24 
3212;136;0;1606;0;92;44 
2851;88;0;1425;0;68;20 
5859;144;0;2929;0;96;48 
4023;104;0;2012;0;68;36 
3911;92;0;1955;0;72;20 
2926;104;0;1463;0;72;32 
3085;116;0;1542;0;80;36 
2575;88;0;1287;0;48;40 
5522;112;0;2761;0;80;32 
3027;128;0;1514;0;100;28 
3459;172;0;1730;0;108;64 
3109;112;0;1554;0;84;28 
3139;92;0;1569;0;76;16 
3096;116;0;1548;0;80;36 
4718;64;0;2359;0;60;4 
2159;80;0;1080;0;60;20 
3122;100;0;1561;0;76;24 
3276;124;0;1638;0;92;32 
5593;148;0;2796;0;100;48 
2655;84;0;1328;0;68;16 
2457;92;0;1229;0;64;28 
2992;124;0;1496;0;92;32 
5494;120;0;2747;0;80;40 
3128;96;0;1564;0;80;16 
3572;160;0;1786;0;96;64 
3763;100;0;1881;0;76;24 
3259;132;0;1629;0;100;32 
2835;113;0;1417;0;84;29 
4554;116;0;2277;0;84;32 
2235;85;0;1118;0;57;28 
4176;100;0;2088;0;76;24 
3234;112;0;1617;0;88;24 
4723;80;0;2362;0;60;20 
2856;96;0;1428;0;72;24 
6838;167;0;3419;0;115;52 
2737;100;0;1369;0;72;28 
4075;112;0;2037;0;100;12 
2212;72;0;1106;0;52;20 
3573;124;0;1787;0;92;32 
2618;100;0;1309;0;68;32 
3528;105;0;1764;0;72;33 
3298;104;0;1649;0;68;36 
2956;116;0;1478;0;80;36 
3161;120;0;1580;0;92;28 
2519;96;0;1260;0;64;32 
4220;136;0;2110;0;96;40 
2978;108;0;1489;0;64;44 
3326;123;0;1663;0;96;27 
3092;88;0;1546;0;72;16 
3117;104;0;1559;0;84;20 
3788;104;0;1894;0;68;36 
4763;64;0;2381;0;48;16 
2738;104;0;1369;0;72;32 
3169;116;0;1584;0;92;24 
3177;124;0;1589;0;84;40 
3195;98;0;1597;0;60;38 
2179;80;0;1090;0;64;16 
2618;92;0;1309;0;68;24 
3302;116;0;1651;0;84;32 
2988;112;0;1494;0;84;28 
3419;120;0;1709;0;92;28 
3262;128;0;1631;0;80;48 
3068;128;0;1534;0;92;36 
2649;100;0;1325;0;76;24 
2957;108;0;1479;0;80;28 
2455;84;0;1227;0;60;24 
3259;128;0;1630;0;96;32 
5188;104;0;2594;0;72;32 
3936;104;0;1968;0;84;20 
3278;120;0;1639;0;88;32 
3351;108;0;1676;0;76;32 
2874;108;0;1437;0;88;20 
3001;116;0;1501;0;84;32 
3082;112;0;1541;0;92;20 
2937;102;0;1468;0;72;30 
2604;88;0;1302;0;60;28 
2797;116;0;1398;0;80;36 
3086;120;0;1543;0;88;32 
3460;136;0;1730;0;92;44 
3143;108;0;1572;0;80;28 
2510;117;0;1255;0;77;40 
3790;104;0;1895;0;68;36 
2727;68;0;1363;0;48;20 
3048;108;0;1524;0;76;32 
