CYCLES;0x7A;0x86;0x87;0xC0;0xC1;0xC2
2461;1;0;0;48;0;3 
2516;1;0;0;45;0;3 
2537;1;0;0;46;0;3 
2252;1;0;0;50;0;3 
5190;1;0;0;42;0;0 
4154;1;0;0;45;0;2 
2507;1;0;0;49;0;2 
2393;1;0;0;47;0;3 
2293;1;0;0;49;0;7 
3445;1;0;0;45;0;0 
2707;1;0;0;47;0;2 
4183;1;0;0;51;0;10 
3162;1;0;0;49;0;2 
2252;1;0;0;43;0;0 
2156;1;0;0;54;0;7 
2081;1;0;0;47;0;2 
3111;1;0;0;45;0;2 
2460;1;0;0;46;0;3 
2398;1;0;0;51;0;7 
2487;1;0;0;47;0;3 
2740;1;0;0;48;0;2 
5129;1;0;0;42;0;0 
2006;1;0;0;48;0;3 
2618;1;0;0;44;0;2 
2504;1;0;0;45;0;2 
4146;1;0;0;51;0;3 
2513;1;0;0;49;0;3 
2461;1;0;0;42;0;0 
3090;1;0;0;50;0;10 
3462;1;0;0;51;0;3 
2544;1;0;0;45;0;2 
2911;1;0;0;49;0;2 
2838;1;0;0;52;0;3 
3652;1;0;0;49;0;2 
2282;1;0;0;47;0;3 
3639;1;0;0;46;0;3 
2774;1;0;0;48;0;3 
2161;1;0;0;52;0;7 
2720;1;0;0;46;0;3 
1907;1;0;0;47;0;2 
5622;1;0;0;48;0;3 
2436;1;0;0;42;0;0 
2870;1;0;0;47;0;2 
2919;1;0;0;43;0;0 
2159;1;0;0;48;0;3 
2376;1;0;0;47;0;2 
2158;1;0;0;53;0;10 
3302;1;0;0;45;0;2 
2807;1;0;0;47;0;7 
2702;1;0;0;48;0;3 
2421;1;0;0;50;0;3 
2477;1;0;0;43;0;2 
3563;1;0;0;46;0;2 
2396;1;0;0;44;0;2 
2774;1;0;0;43;0;3 
2676;1;0;0;43;0;2 
2944;1;0;0;48;0;2 
2344;1;0;0;51;0;2 
2287;1;0;0;47;0;2 
2294;1;0;0;41;0;2 
3123;1;0;0;49;0;3 
3151;1;0;0;45;0;2 
2384;1;0;0;47;0;2 
1772;1;0;0;46;0;2 
2749;1;0;0;54;0;10 
3573;1;0;0;45;0;0 
3745;1;0;0;43;0;2 
2435;1;0;0;43;0;2 
4914;1;0;0;50;0;10 
3132;1;0;0;44;0;2 
2763;1;0;0;48;0;2 
1807;1;0;0;39;0;0 
2340;1;0;0;46;0;2 
1953;1;0;0;41;0;0 
3347;1;0;0;49;0;3 
2952;1;0;0;51;0;10 
2635;1;0;0;50;0;3 
3515;1;0;0;48;0;3 
2262;1;0;0;40;0;0 
2255;1;0;0;46;0;2 
2848;1;0;0;47;0;3 
2730;1;0;0;47;0;2 
2748;1;0;0;49;0;2 
3180;1;0;0;53;0;10 
5472;1;0;0;46;0;2 
3194;1;0;0;48;0;2 
3810;1;0;0;49;0;3 
2482;1;0;0;46;0;3 
2461;1;0;0;50;0;2 
5937;1;0;0;51;0;3 
2373;1;0;0;45;0;3 
2934;1;0;0;44;0;2 
2535;1;0;0;52;0;7 
3713;1;0;0;42;0;0 
2597;1;0;0;47;0;3 
3094;1;0;0;52;0;3 
2479;1;0;0;46;0;0 
4724;1;0;0;44;0;2 
2417;1;0;0;50;0;2 
2233;1;0;0;54;0;7 
2427;1;0;0;49;0;3 
2540;1;0;0;48;0;2 
2435;1;0;0;45;0;2 
2988;1;0;0;44;0;0 
2052;1;0;0;46;0;3 
3624;1;0;0;44;0;0 
2207;1;0;0;52;0;3 
3443;1;0;0;50;0;3 
2460;1;0;0;43;0;0 
3697;1;0;0;47;0;0 
5591;1;0;0;52;0;4 
3398;1;0;0;43;0;0 
2847;1;0;0;45;0;2 
3641;1;0;0;45;0;3 
4629;1;0;0;41;0;0 
