CYCLES;0xE5;0xE6;0xE7;0xE8;0xE0;0xE1
677;3;97;251;0;44;38 
2357;3;96;1923;0;35;44 
636;3;96;220;0;38;18 
642;3;96;224;0;48;34 
651;3;96;237;0;33;22 
654;3;96;223;0;32;39 
659;3;96;232;0;38;33 
667;3;96;256;0;27;36 
696;3;96;269;0;33;42 
642;3;96;214;0;35;34 
675;3;96;262;0;33;22 
610;3;96;197;0;33;22 
670;3;96;236;0;38;38 
2053;3;96;1622;0;32;41 
663;3;96;244;0;42;18 
617;3;96;197;0;26;45 
1441;3;96;1012;0;34;37 
655;3;96;231;0;37;32 
671;3;96;239;0;46;38 
1388;3;96;958;0;44;42 
657;3;96;226;0;36;39 
832;3;96;399;0;36;39 
738;3;96;314;0;36;32 
3433;3;96;3007;0;36;36 
612;3;96;199;0;37;18 
728;3;96;281;0;33;57 
688;3;96;264;0;33;36 
661;3;96;231;0;35;37 
1516;3;96;1084;0;47;38 
655;3;96;238;0;48;21 
2483;3;96;2046;0;45;55 
684;3;96;254;0;33;42 
1799;3;96;1351;0;24;65 
1408;3;96;1004;0;39;36 
694;3;96;281;0;37;18 
1657;3;96;1231;0;35;36 
694;3;96;256;0;30;52 
819;3;96;381;0;48;51 
612;3;96;182;0;30;46 
633;3;96;209;0;36;32 
649;3;96;215;0;34;43 
710;3;96;279;0;35;38 
670;3;96;239;0;35;38 
661;3;96;237;0;33;36 
670;3;96;239;0;33;42 
2143;3;96;1609;0;83;96 
664;3;96;234;0;35;38 
1779;3;96;1349;0;35;37 
1836;3;96;1406;0;32;42 
736;3;96;307;0;35;37 
610;3;96;197;0;42;26 
659;3;96;232;0;36;33 
1150;3;96;720;0;33;41 
803;3;96;379;0;34;36 
705;3;96;237;0;56;55 
1683;3;96;1255;0;36;36 
770;3;96;334;0;49;41 
632;3;96;203;0;35;37 
649;3;96;222;0;35;36 
1033;3;96;619;0;36;18 
655;3;96;224;0;47;39 
637;3;96;221;0;35;22 
664;3;96;233;0;35;38 
1753;3;96;1339;0;30;27 
648;3;96;218;0;36;38 
811;3;96;370;0;32;55 
856;3;96;426;0;35;38 
655;3;96;222;0;34;42 
697;3;96;257;0;29;48 
727;3;96;232;0;85;52 
659;3;96;224;0;36;42 
2166;3;97;1743;0;46;33 
3042;3;96;2628;0;36;18 
640;3;96;227;0;33;22 
718;3;96;284;0;26;50 
706;3;96;278;0;32;37 
913;3;96;373;0;136;45 
748;3;96;315;0;27;46 
634;3;96;221;0;36;18 
846;3;96;429;0;30;32 
1208;3;97;612;0;97;143 
1548;3;96;1135;0;36;18 
2347;3;96;1916;0;35;39 
2428;3;97;1942;2;227;68 
656;3;96;242;0;44;22 
894;3;96;468;0;38;32 
687;3;96;264;0;44;35 
