CYCLES;0x19;0x1A;0x1D;0x1E;0x60;0x61
660;4;0;330;0;4;0 
849;8;0;425;0;8;0 
663;4;0;332;0;4;0 
652;4;0;326;0;4;0 
665;6;0;332;0;6;0 
640;16;0;320;0;12;4 
672;8;0;336;0;4;4 
695;16;0;347;0;12;4 
1508;8;0;754;0;4;4 
1972;4;0;986;0;4;0 
819;6;0;409;0;6;0 
907;16;0;453;0;12;4 
647;12;0;324;0;12;0 
605;12;0;302;0;12;0 
616;4;0;308;0;4;0 
1202;20;0;601;0;16;4 
1847;20;0;924;0;16;4 
661;8;0;330;0;4;4 
669;8;0;335;0;8;0 
765;12;0;383;0;12;0 
628;12;0;314;0;8;4 
644;16;0;322;0;12;4 
643;12;0;321;0;12;0 
622;8;0;311;0;4;4 
937;8;0;468;0;4;4 
643;8;0;322;0;4;4 
637;8;0;319;0;4;4 
659;4;0;330;0;4;0 
2226;20;0;1113;0;12;8 
695;4;0;348;0;4;0 
636;4;0;318;0;4;0 
886;16;0;443;0;12;4 
1183;20;0;591;0;8;12 
607;12;0;303;0;4;8 
2344;8;0;1172;0;8;0 
611;8;0;306;0;4;4 
671;12;0;335;0;12;0 
682;4;0;341;0;4;0 
763;7;0;381;0;7;0 
964;28;0;482;0;12;16 
4410;16;0;2205;0;8;8 
1657;4;0;829;0;4;0 
641;8;0;320;0;4;4 
2219;8;0;1110;0;4;4 
945;16;0;473;0;16;0 
830;16;0;415;0;16;0 
754;8;0;377;0;4;4 
720;8;0;360;0;4;4 
1591;77;0;796;0;45;32 
1357;12;0;679;0;8;4 
630;4;0;315;0;4;0 
1358;4;0;679;0;4;0 
1417;42;0;708;0;34;8 
641;4;0;320;0;4;0 
622;4;0;311;0;4;0 
811;20;0;406;0;12;8 
4469;4;0;2234;0;4;0 
1658;4;0;829;0;4;0 
2151;12;0;1076;0;8;4 
635;12;0;317;0;8;4 
623;4;0;312;0;4;0 
608;4;0;304;0;4;0 
2319;8;0;1159;0;8;0 
