CYCLES;0x18;0x19;0x1A;0x1D;0x1E;0x60
544906;25;460;0;272453;0;360 
543229;26;459;0;271614;0;355 
542103;24;468;0;271051;0;372 
561333;76;708;0;280666;0;500 
543227;35;536;0;271613;0;396 
541795;26;432;0;270897;0;328 
544411;25;464;0;272205;0;364 
550250;141;880;0;275125;0;396 
546488;38;562;0;273243;0;410 
544837;21;448;0;272418;0;364 
544910;32;479;0;272454;0;351 
544737;21;424;0;272368;0;340 
567699;111;894;0;283850;0;566 
546831;33;524;0;273415;0;392 
542338;35;500;0;271169;0;360 
542714;17;412;0;271357;0;344 
545307;105;819;0;272653;0;415 
541770;17;428;0;270885;0;360 
545624;33;472;0;272812;0;340 
542573;27;484;0;271286;0;376 
542998;27;444;0;271499;0;336 
563104;120;836;0;281552;0;504 
544158;32;496;0;272079;0;368 
543271;18;428;0;271635;0;356 
546995;39;552;0;273497;0;396 
547588;166;999;0;273793;0;424 
544731;19;420;0;272365;0;344 
548250;28;584;0;274124;0;472 
541245;22;428;0;270622;0;340 
546485;25;431;0;273242;0;332 
567006;117;848;0;283503;0;528 
546362;23;456;0;273181;0;364 
544196;17;408;0;272098;0;340 
544026;35;474;0;272012;0;334 
546182;143;860;0;273091;0;372 
541759;19;428;0;270879;0;352 
541623;33;484;0;270811;0;352 
545189;23;444;0;272594;0;352 
547028;24;436;0;273514;0;340 
562099;74;804;0;281049;0;544 
542818;40;544;0;271409;0;384 
546660;39;544;0;273330;0;388 
545352;25;468;0;272676;0;368 
556313;138;800;0;278156;0;404 
545671;25;508;0;272835;0;408 
543039;24;428;0;271519;0;332 
542837;37;552;0;271418;0;404 
543839;36;500;0;271919;0;356 
555987;59;635;0;277993;0;451 
544416;45;532;0;272208;0;352 
546335;43;559;0;273166;0;387 
543610;33;488;0;271805;0;356 
558141;158;900;0;279070;0;428 
543385;28;468;0;271693;0;356 
545015;26;472;0;272507;0;368 
542490;22;404;0;271245;0;316 
545046;35;524;0;272523;0;384 
545569;45;562;0;272784;0;402 
545554;38;504;0;272777;0;352 
542622;28;468;0;271311;0;356 
542599;29;472;0;271299;0;356 
556122;168;1082;0;278060;0;550 
544260;23;444;0;272130;0;352 
542625;28;480;0;271312;0;368 
543076;28;435;0;271538;0;323 
542966;30;500;0;271483;0;380 
552519;59;588;0;276259;0;376 
543364;44;536;0;271682;0;360 
543114;25;444;0;271557;0;344 
545819;36;528;0;272910;0;384 
552498;157;902;0;276248;0;422 
543177;15;404;0;271588;0;344 
546143;38;518;0;273071;0;366 
545574;22;427;0;272787;0;339 
546376;37;500;0;273187;0;352 
554983;55;548;0;277491;0;372 
546983;38;550;0;273491;0;398 
545540;28;484;0;272770;0;372 
543709;28;488;0;271855;0;376 
555880;157;868;0;277940;0;400 
542151;25;464;0;271075;0;364 
542294;27;456;0;271147;0;348 
