CYCLES;0xC9;0xCA;0xCB;0xCC;0xD0;0xD1
602;17;1;1;4;0;0 
701;17;1;1;4;0;0 
1897;17;1;1;4;0;0 
802;17;1;1;3;0;0 
632;17;1;1;4;0;0 
1079;17;1;1;4;0;0 
655;17;1;1;4;0;0 
639;17;1;1;4;0;0 
676;17;1;1;4;0;0 
671;17;1;1;4;0;0 
644;17;1;1;4;0;0 
694;17;1;1;4;0;0 
820;17;1;1;4;0;0 
642;17;1;1;4;0;0 
781;17;1;1;4;0;0 
636;17;1;1;4;0;0 
713;17;1;1;4;0;0 
611;17;1;1;3;0;0 
632;17;1;1;4;0;0 
626;17;1;1;4;0;0 
653;17;1;1;4;0;0 
614;17;1;1;4;0;0 
2265;17;1;1;4;0;0 
2643;17;1;1;4;0;0 
671;17;1;1;4;0;0 
650;17;1;1;4;0;0 
658;17;1;1;4;0;0 
1509;17;1;1;4;0;0 
624;17;1;1;4;0;0 
652;17;1;1;4;0;0 
1768;17;1;1;3;0;0 
927;17;1;1;4;0;0 
628;17;1;1;4;0;0 
1226;17;1;1;4;0;0 
631;17;1;1;4;0;0 
714;17;1;1;4;0;0 
928;17;1;1;4;0;0 
827;17;1;1;3;0;0 
775;17;1;1;4;0;0 
640;17;1;1;4;0;0 
633;17;1;1;4;0;0 
826;17;1;1;4;0;0 
639;17;1;1;4;0;0 
605;17;1;1;4;0;0 
656;17;1;1;4;0;0 
713;17;1;1;3;0;0 
656;17;1;1;4;0;0 
722;17;1;1;5;0;0 
1759;17;1;1;4;0;0 
645;17;1;1;4;0;0 
1670;17;1;1;4;0;0 
636;17;1;1;4;0;0 
873;17;1;1;4;0;0 
713;17;1;1;4;0;0 
623;17;1;1;4;0;0 
656;17;1;1;4;0;0 
3513;17;1;1;4;0;0 
615;17;1;1;4;0;0 
1253;17;1;1;5;0;0 
681;17;1;1;4;0;0 
671;17;1;1;4;0;0 
613;17;1;1;4;0;0 
670;17;1;1;4;0;0 
658;17;1;1;4;0;0 
688;17;1;1;4;0;0 
825;17;1;1;4;0;0 
624;17;1;1;4;0;0 
1581;17;1;1;4;0;0 
986;17;1;1;4;0;0 
3584;17;1;1;4;0;0 
622;17;1;1;4;0;0 
753;17;1;1;4;0;0 
1625;17;1;1;4;0;0 
734;17;1;1;4;0;0 
613;17;1;1;4;0;0 
647;17;1;1;4;0;0 
637;17;1;1;4;0;0 
1885;17;1;1;4;0;0 
681;17;1;1;4;0;0 
767;17;1;1;4;0;0 
1782;17;1;1;4;0;0 
1868;17;1;1;4;0;0 
1540;17;1;1;4;0;0 
629;17;1;1;5;0;0 
620;17;1;1;4;0;0 
