CYCLES;0xC8;0xC9;0xCA;0xCB;0xCC;0xD0
315436;0;21346;2;2;5183;0 
313063;0;21346;2;2;5219;0 
312254;0;21346;2;2;5142;0 
309850;0;21346;2;2;5164;0 
312093;0;21346;2;2;5180;0 
310808;0;21346;2;2;5184;0 
309061;0;21346;2;2;5173;0 
311831;0;21346;2;2;5189;0 
314447;0;21346;2;2;5164;0 
305024;0;21346;2;2;5119;0 
312697;0;21346;2;2;5168;0 
314749;0;21346;2;2;5165;0 
311327;0;21346;2;2;5217;0 
310610;0;21346;2;2;5173;0 
312631;0;21346;2;2;5136;0 
310653;0;21346;2;2;5172;0 
315827;0;21346;2;2;5181;0 
309900;0;21346;2;2;5284;0 
317962;0;21346;2;2;5164;0 
310575;0;21346;2;2;5161;0 
310983;0;21346;2;2;5251;0 
311378;0;21346;2;2;5152;0 
312273;0;21346;2;2;5180;0 
315946;0;21346;2;2;5176;0 
308908;0;21346;2;2;5166;0 
314624;0;21346;2;2;5149;0 
307960;0;21346;2;2;5231;0 
314427;0;21346;2;2;5160;0 
305989;0;21346;2;2;5203;0 
310840;0;21346;2;2;5182;0 
314860;0;21346;2;2;5180;0 
308627;0;21346;2;2;5218;0 
309940;0;21346;2;2;5230;0 
310665;0;21346;2;2;5170;0 
309097;0;21346;2;2;5175;0 
311548;0;21346;2;2;5167;0 
309575;0;21346;2;2;5175;0 
315719;0;21346;2;2;5173;0 
314357;0;21346;3;3;5186;0 
311164;0;21346;2;2;5212;0 
310208;0;21346;2;2;5279;0 
311882;0;21346;2;2;5169;0 
311291;0;21346;2;2;5161;0 
313978;0;21346;2;2;5207;0 
312773;0;21346;2;2;5151;0 
308959;0;21346;2;2;5152;0 
312481;0;21346;2;2;5153;0 
311545;0;21346;2;2;5268;0 
311421;0;21346;2;2;5289;0 
315733;0;21346;2;2;5184;0 
312902;0;21346;2;2;5166;0 
308001;0;21346;2;2;5201;0 
312439;0;21346;2;2;5153;0 
310668;0;21346;2;2;5151;0 
308111;0;21346;2;2;5180;0 
318685;0;21346;2;2;5199;0 
313355;0;21346;2;2;5206;0 
303763;0;21346;2;2;5161;0 
310551;0;21346;2;2;5176;0 
304690;0;21346;2;2;5152;0 
314556;0;21346;2;2;5178;0 
311720;0;21346;2;2;5224;0 
308370;0;21346;2;2;5215;0 
310724;0;21346;2;2;5167;0 
311241;0;21346;2;2;5176;0 
308015;0;21346;2;2;5135;0 
310688;0;21346;2;2;5164;0 
311973;0;21346;2;2;5174;0 
313584;0;21346;2;2;5197;0 
311313;0;21346;2;2;5138;0 
309851;0;21346;2;2;5159;0 
313628;0;21346;2;2;5214;0 
310201;0;21346;2;2;5225;0 
313352;0;21346;2;2;5163;0 
308610;0;21346;2;2;5150;0 
308281;0;21346;2;2;5187;0 
313328;0;21346;2;2;5093;0 
314293;0;21346;2;2;5256;0 
312035;0;21346;2;2;5164;0 
308081;0;21346;2;2;5177;0 
308862;0;21346;2;2;5156;0 
319517;0;21346;2;2;5154;0 
310700;0;21346;2;2;5116;0 
308356;0;21346;2;2;5137;0 
317196;0;21346;2;2;5152;0 
304688;0;21346;2;2;5200;0 
310454;0;21346;2;2;5282;0 
312531;0;21346;2;2;5175;0 
314917;0;21346;2;2;5155;0 
310296;0;21346;2;2;5195;0 
306345;0;21346;2;2;5174;0 
319505;0;21346;2;2;5179;0 
315994;0;21346;2;2;5255;0 
317556;0;21346;2;2;5215;0 
311496;0;21346;2;2;5163;0 
312326;0;21346;2;2;5221;0 
311802;0;21346;2;2;5171;0 
313484;0;21346;2;2;5203;0 
316312;0;21346;2;2;5173;0 
312490;0;21346;2;2;5217;0 
