CYCLES;0xD2;0xE0;0xE1;0xE2;0xE3;0xE4
623900;0;11891;6151;41;0;11215 
626057;0;11821;7656;22;0;11159 
626724;0;11975;8705;39;0;11172 
623450;0;11826;6191;16;0;11162 
627469;0;11897;9950;45;0;11159 
623759;0;11844;6384;17;0;11184 
627214;0;12010;8375;41;0;11180 
626694;0;11894;8969;16;0;11218 
624233;0;11918;6558;39;0;11147 
626024;0;11758;9221;16;0;11146 
626874;0;11908;9486;41;0;11191 
626661;0;11793;9563;32;0;11174 
626627;0;11836;7226;37;0;11131 
623442;0;11855;5902;32;0;11128 
624393;0;12101;6545;41;0;11242 
627826;0;12043;8744;52;0;11177 
626725;0;11888;8902;17;0;11176 
623904;0;12004;6101;32;0;11214 
625932;0;11852;8616;29;0;11186 
627104;0;11783;8549;30;0;11168 
625742;0;11720;7869;17;0;11191 
627119;0;11842;8465;42;0;11158 
625453;0;11888;7947;22;0;11194 
628166;0;12900;9467;42;0;11204 
627642;0;11854;7731;18;0;11206 
626198;0;11758;8915;39;0;11147 
629005;0;12003;11407;51;0;11176 
627528;0;12983;7596;42;0;11217 
623736;0;11741;6169;21;0;11179 
623781;0;11903;6130;41;0;11176 
625410;0;11619;7367;16;0;11172 
624257;0;11892;6536;41;0;11179 
623520;0;11742;6470;17;0;11206 
626180;0;11876;8370;37;0;11181 
623339;0;11866;5997;18;0;11158 
624389;0;11932;6410;37;0;11156 
626281;0;11931;7430;16;0;11212 
624738;0;11815;7467;37;0;11150 
624286;0;12030;6503;33;0;11203 
628350;0;12060;8038;48;0;11219 
623189;0;11747;6078;32;0;11174 
624200;0;11918;6580;41;0;11166 
625378;0;11725;8636;42;0;11109 
625911;0;11712;8903;32;0;11145 
624023;0;11895;6393;41;0;11200 
626596;0;11973;8886;29;0;11207 
627056;0;11848;9398;55;0;11156 
627885;0;12105;8197;17;0;11236 
623559;0;11854;6135;42;0;11188 
623948;0;11786;6687;22;0;11175 
624143;0;11908;6468;41;0;11197 
623828;0;11940;5964;22;0;11197 
626351;0;11909;6757;41;0;11175 
623636;0;11821;6423;16;0;11212 
626117;0;11819;8952;42;0;11162 
623881;0;11815;6513;17;0;11155 
627239;0;12095;7979;39;0;11223 
626672;0;11958;9099;43;0;11202 
624515;0;11959;6802;43;0;11205 
624313;0;11997;6729;17;0;11178 
