CYCLES;0x7A;0x86;0x87;0xC0;0xC1;0xC2
23408054;1;42;0;6343;0;2169 
23409027;1;42;0;5805;0;1485 
23405123;1;42;0;4577;0;1203 
23401013;1;42;0;2764;0;807 
23403252;1;42;0;4291;0;1040 
23410187;1;42;0;6296;0;2548 
23395183;1;42;0;2497;0;623 
23402840;1;42;0;3860;0;1234 
23398649;1;42;0;3429;0;1070 
23397886;1;41;0;3618;0;1135 
23398193;1;43;0;2711;0;811 
23396304;1;42;0;2706;0;752 
23430078;1;42;0;10922;0;3365 
23395099;1;42;0;3043;0;1079 
23394448;1;42;0;2520;0;780 
23423847;1;42;0;9850;0;3281 
23400331;1;42;0;3428;0;821 
23400618;1;41;0;4027;0;1199 
23397875;1;42;0;3221;0;943 
23402884;1;42;0;4633;0;1451 
23398502;1;43;0;3093;0;1015 
23403903;1;42;0;5810;0;2147 
23402871;1;42;0;4697;0;1500 
23398020;1;41;0;3114;0;779 
23408370;1;42;0;4966;0;1273 
23396999;1;42;0;2793;0;801 
23401717;1;42;0;4255;0;951 
23413013;1;42;0;7178;0;2362 
23413394;1;42;0;7601;0;2188 
23397801;1;42;0;3272;0;912 
23394455;1;42;0;2508;0;823 
23408137;1;41;0;6553;0;1910 
23407427;1;42;0;6505;0;2312 
23395951;1;42;0;2600;0;611 
23396460;1;42;0;2455;0;663 
23396977;1;42;0;3264;0;953 
23400541;1;42;0;3816;0;1356 
23399018;1;43;0;2895;0;767 
23398685;1;42;0;3132;0;1056 
23407117;1;42;0;5121;0;1319 
23399474;1;42;0;3051;0;931 
23401638;1;42;0;4009;0;1123 
23397192;1;42;0;2761;0;761 
23396539;1;42;0;2783;0;828 
23403075;1;52;0;4598;0;1589 
23399339;1;42;0;3867;0;1258 
23415968;1;42;0;7716;0;2394 
23398452;1;46;0;3652;0;1445 
23398864;1;42;0;3624;0;923 
23413733;1;41;0;7074;0;2274 
23396013;1;41;0;2627;0;710 
23398243;1;42;0;2686;0;756 
23396411;1;43;0;2824;0;979 
23399007;1;42;0;3999;0;1225 
23399868;1;42;0;3037;0;751 
23396405;1;42;0;2537;0;652 
23397107;1;42;0;2698;0;797 
23395567;1;41;0;2948;0;1040 
23400179;1;42;0;2632;0;845 
23396521;1;42;0;2645;0;837 
23403411;1;42;0;4260;0;779 
