CYCLES;0x18;0x19;0x1A;0x1D;0x1E;0x60
36523;7;56;0;18262;0;28 
35330;1;32;0;17665;0;28 
35229;3;32;0;17614;0;20 
35366;0;28;0;17683;0;28 
35308;5;64;0;17654;0;44 
36259;7;48;0;18129;0;20 
35296;4;40;0;17648;0;24 
35517;2;32;0;17758;0;24 
36275;7;60;0;18138;0;32 
35289;4;32;0;17644;0;16 
35315;4;40;0;17658;0;24 
38158;6;48;0;19079;0;24 
35273;4;36;0;17637;0;20 
35514;4;40;0;17757;0;24 
35439;5;40;0;17719;0;20 
36245;5;52;0;18123;0;32 
35247;5;36;0;17623;0;16 
35443;7;64;0;17722;0;36 
36453;1;28;0;18227;0;24 
35262;3;28;0;17631;0;16 
35960;6;40;0;17980;0;16 
38064;6;88;0;19032;0;64 
35333;5;52;0;17667;0;32 
35389;1;32;0;17695;0;28 
35060;4;36;0;17530;0;20 
35465;6;48;0;17733;0;24 
36348;1;32;0;18174;0;28 
35098;4;32;0;17549;0;16 
37313;5;44;0;18656;0;24 
35206;1;24;0;17603;0;20 
36358;4;88;0;18179;0;72 
35436;5;56;0;17718;0;36 
35209;7;60;0;17605;0;32 
36372;6;60;0;18186;0;36 
36348;1;24;0;18174;0;20 
36038;1;28;0;18019;0;24 
35403;4;76;0;17701;0;60 
36368;6;60;0;18184;0;36 
35200;1;24;0;17600;0;20 
35224;5;44;0;17612;0;24 
35211;4;44;0;17606;0;28 
35276;4;68;0;17638;0;52 
35336;3;32;0;17668;0;20 
35250;2;24;0;17625;0;16 
36212;4;36;0;18106;0;20 
35327;2;28;0;17663;0;20 
35555;9;104;0;17777;0;68 
35286;2;24;0;17643;0;16 
35414;2;28;0;17707;0;20 
35238;4;48;0;17619;0;32 
36548;3;44;0;18274;0;32 
35258;2;36;0;17629;0;28 
35355;4;40;0;17677;0;24 
35286;5;40;0;17643;0;20 
35336;4;44;0;17668;0;28 
35392;5;56;0;17696;0;36 
36092;2;24;0;18046;0;16 
35401;5;44;0;17700;0;24 
35414;4;52;0;17707;0;36 
36116;1;32;0;18058;0;28 
35359;6;56;0;17679;0;32 
36057;4;48;0;18028;0;32 
35177;3;28;0;17589;0;16 
41768;5;60;0;20884;0;40 
36618;4;44;0;18309;0;28 
35417;3;32;0;17708;0;20 
35517;6;80;0;17759;0;56 
35891;4;40;0;17946;0;24 
36463;5;56;0;18231;0;36 
36157;6;48;0;18078;0;24 
35193;3;32;0;17596;0;20 
36388;5;48;0;18194;0;28 
35065;3;32;0;17532;0;20 
35283;4;32;0;17641;0;16 
35318;3;28;0;17659;0;16 
36261;4;36;0;18130;0;20 
35486;7;64;0;17743;0;36 
35266;4;40;0;17633;0;24 
35233;1;24;0;17617;0;20 
36081;4;40;0;18040;0;24 
35229;2;56;0;17615;0;48 
36363;3;32;0;18182;0;20 
37114;4;56;0;18557;0;40 
35459;6;36;0;17729;0;12 
37606;4;56;0;18803;0;40 
35143;6;68;0;17572;0;44 
35957;1;24;0;17979;0;20 
35317;4;32;0;17658;0;16 
36540;2;40;0;18270;0;32 
35468;4;44;0;17734;0;28 
35141;5;32;0;17570;0;12 
35001;7;44;0;17501;0;16 
38235;5;60;0;19118;0;40 
36211;4;48;0;18105;0;32 
35298;7;64;0;17649;0;36 
35381;3;36;0;17690;0;24 
35992;3;40;0;17996;0;28 
35334;2;28;0;17667;0;20 
35216;1;20;0;17608;0;16 
35349;5;48;0;17674;0;28 
38271;6;60;0;19135;0;36 
35360;1;28;0;17680;0;24 
36007;4;36;0;18004;0;20 
