CYCLES;0xC8;0xC9;0xCA;0xCB;0xCC;0xD0
35240;0;3402;1;1;130;0 
36393;0;3402;1;1;134;0 
35212;0;3402;1;1;130;0 
37371;0;3402;1;1;129;0 
35209;0;3402;1;1;130;0 
36387;0;3402;1;1;129;0 
35448;0;3402;1;1;128;0 
35552;0;3402;1;1;129;0 
35301;0;3402;1;1;128;0 
35067;0;3402;1;1;128;0 
36160;0;3402;1;1;127;0 
35812;0;3402;1;1;128;0 
35050;0;3402;1;1;132;0 
35248;0;3402;1;1;130;0 
35951;0;3402;1;1;128;0 
35913;0;3402;1;1;128;0 
36198;0;3402;1;1;127;0 
35356;0;3402;1;1;127;0 
35280;0;3402;1;1;128;0 
36020;0;3402;1;1;130;0 
36436;0;3402;1;1;129;0 
36828;0;3402;1;1;127;0 
35456;0;3402;1;1;129;0 
35000;0;3402;1;1;127;0 
35378;0;3402;1;1;132;0 
35751;0;3402;1;1;131;0 
35210;0;3402;1;1;127;0 
35378;0;3402;1;1;128;0 
35835;0;3402;1;1;129;0 
35447;0;3402;1;1;127;0 
36668;0;3402;1;1;126;0 
35071;0;3402;1;1;130;0 
35994;0;3402;1;1;127;0 
35755;0;3402;1;1;128;0 
35652;0;3402;1;1;131;0 
35220;0;3402;1;1;129;0 
36007;0;3402;1;1;130;0 
35561;0;3402;1;1;128;0 
35286;0;3402;1;1;133;0 
36457;0;3402;1;1;132;0 
35910;0;3402;1;1;133;0 
35385;0;3402;1;1;132;0 
35564;0;3402;1;1;131;0 
37192;0;3402;1;1;129;0 
35212;0;3402;1;1;127;0 
35478;0;3402;1;1;127;0 
35526;0;3402;1;1;131;0 
35449;0;3402;1;1;129;0 
35484;0;3402;1;1;128;0 
35996;0;3402;1;1;129;0 
36552;0;3402;1;1;129;0 
35357;0;3402;1;1;130;0 
35071;0;3402;1;1;130;0 
35167;0;3402;1;1;129;0 
35370;0;3402;1;1;132;0 
35348;0;3402;1;1;128;0 
35387;0;3402;1;1;131;0 
35319;0;3402;1;1;127;0 
35269;0;3402;1;1;129;0 
35259;0;3402;1;1;129;0 
35298;0;3402;1;1;129;0 
35016;0;3402;1;1;125;0 
35240;0;3402;1;1;132;0 
35450;0;3402;1;1;127;0 
35248;0;3402;1;1;129;0 
35459;0;3402;1;1;131;0 
37097;0;3402;1;1;130;0 
35186;0;3402;1;1;129;0 
35075;0;3402;1;1;128;0 
35815;0;3402;1;1;128;0 
36783;0;3402;1;1;128;0 
35326;0;3402;1;1;125;0 
35074;0;3402;1;1;127;0 
36423;0;3402;1;1;130;0 
35227;0;3402;1;1;127;0 
35244;0;3402;1;1;134;0 
36194;0;3402;1;1;133;0 
35835;0;3402;1;1;128;0 
36136;0;3402;1;1;128;0 
35447;0;3402;1;1;129;0 
35258;0;3402;1;1;129;0 
35154;0;3402;0;0;129;0 
35207;0;3402;1;1;128;0 
35532;0;3402;1;1;132;0 
36322;0;3402;1;1;128;0 
36413;0;3402;1;1;128;0 
35377;0;3402;1;1;129;0 
35241;0;3402;1;1;129;0 
35246;0;3402;1;1;133;0 
36513;0;3402;1;1;130;0 
35345;0;3402;1;1;128;0 
35415;0;3402;1;1;128;0 
35288;0;3402;1;1;132;0 
35200;0;3402;1;1;127;0 
35447;0;3402;1;1;127;0 
35164;0;3402;1;1;129;0 
35283;0;3402;1;1;129;0 
35176;0;3402;1;1;127;0 
35366;0;3402;1;1;133;0 
36212;0;3402;1;1;128;0 
35280;0;3402;1;1;133;0 
35333;0;3402;1;1;128;0 
35412;0;3402;1;1;126;0 
35511;0;3402;1;1;128;0 
35387;0;3402;1;1;131;0 
36403;0;3402;1;1;134;0 
35474;0;3402;1;1;126;0 
35205;0;3402;1;1;128;0 
35268;0;3402;1;1;129;0 
35336;0;3402;1;1;127;0 
35682;0;3402;1;1;131;0 
35745;0;3402;1;1;129;0 
35324;0;3402;1;1;129;0 
36418;0;3402;1;1;131;0 
36181;0;3402;1;1;130;0 
35487;0;3402;1;1;133;0 
36252;0;3402;1;1;128;0 
35443;0;3402;1;1;129;0 
35592;0;3402;1;1;130;0 
37466;0;3402;1;1;130;0 
35368;0;3402;1;1;129;0 
35553;0;3402;1;1;134;0 
35197;0;3402;1;1;128;0 
36034;0;3402;1;1;128;0 
35208;0;3402;1;1;129;0 
35286;0;3402;1;1;126;0 
36929;0;3402;1;1;130;0 
36464;0;3402;1;1;129;0 
35353;0;3402;1;1;129;0 
35728;0;3402;1;1;130;0 
35535;0;3402;1;1;131;0 
36302;0;3402;1;1;130;0 
35441;0;3402;1;1;130;0 
35289;0;3402;1;1;131;0 
35862;0;3402;1;1;129;0 
35220;0;3402;1;1;131;0 
35950;0;3402;1;1;127;0 
35379;0;3402;1;1;128;0 
35211;0;3402;1;1;129;0 
36203;0;3402;1;1;128;0 
