CYCLES;0x61;0x7A;0x86;0x87;0xC0;0xC1
35318;24;1;0;0;27;0 
36620;32;1;0;0;27;0 
35306;20;1;0;0;27;0 
35022;8;1;0;0;26;0 
36779;16;1;0;0;31;0 
35339;16;1;0;0;28;0 
35242;16;1;0;0;28;0 
35197;8;1;0;0;27;0 
35572;24;1;1;0;36;0 
35948;8;1;0;0;27;0 
35899;24;1;1;0;36;0 
35714;8;1;0;0;34;0 
35397;24;1;0;0;29;0 
35353;12;1;0;0;28;0 
35703;8;1;0;0;25;0 
35344;36;1;0;0;25;0 
36021;20;1;1;0;36;0 
35411;8;1;0;0;32;0 
35400;16;1;0;0;27;0 
36423;28;1;0;0;27;0 
35301;24;1;0;0;29;0 
36339;12;1;0;0;30;0 
35384;20;1;0;0;28;0 
35764;20;1;0;0;29;0 
36407;16;1;0;0;27;0 
35262;8;1;0;0;30;0 
35476;16;1;0;0;26;0 
35402;16;1;0;0;28;0 
36237;20;1;0;0;27;0 
35355;12;1;0;0;29;0 
35311;32;1;0;0;25;0 
36089;12;1;0;0;29;0 
36380;16;1;0;0;29;0 
35422;16;1;0;0;28;0 
35302;20;1;0;0;27;0 
35935;20;1;0;0;29;0 
36205;16;1;0;0;28;0 
35279;4;1;0;0;29;0 
35249;12;1;0;0;31;0 
35272;40;1;1;0;31;0 
35314;24;1;0;0;28;0 
35097;8;1;0;0;29;0 
35227;8;1;0;0;28;0 
35268;12;1;0;0;30;0 
35557;16;1;0;0;28;0 
35266;12;1;0;0;29;0 
35065;16;1;0;0;29;0 
35336;8;1;0;0;29;0 
35263;4;1;0;0;27;0 
36208;12;1;0;0;29;0 
35602;20;1;0;0;29;0 
35632;24;1;0;0;30;0 
36053;4;1;0;0;28;0 
35502;20;1;0;0;29;0 
36127;8;1;0;0;28;0 
35212;12;1;0;0;27;0 
35110;16;1;0;0;29;0 
35651;8;1;0;0;26;0 
35200;4;1;0;0;26;0 
35232;16;1;0;0;28;0 
35404;8;1;0;0;24;0 
35255;20;1;0;0;30;0 
35403;12;1;0;0;28;0 
35092;8;1;0;0;31;0 
37443;20;1;0;0;27;0 
35586;24;1;0;0;27;0 
35541;16;1;0;0;29;0 
36007;16;1;0;0;29;0 
35227;24;1;0;0;27;0 
35071;16;1;0;0;28;0 
35519;16;1;0;0;29;0 
35363;8;1;0;0;28;0 
35827;20;1;0;0;28;0 
35666;20;1;0;0;28;0 
36375;20;1;0;0;28;0 
36152;16;1;0;0;28;0 
35196;16;1;0;0;29;0 
35913;4;1;0;0;29;0 
36107;32;1;0;0;28;0 
35236;24;1;0;0;28;0 
35368;12;1;0;0;27;0 
35315;8;1;0;0;28;0 
36464;32;1;0;0;27;0 
35268;16;1;0;0;26;0 
35589;28;1;0;0;27;0 
36329;4;1;0;0;29;0 
35794;36;1;0;0;25;0 
36331;16;1;0;0;29;0 
35457;24;1;1;0;32;0 
35256;16;1;0;0;28;0 
35207;4;1;0;0;28;0 
35552;16;1;0;0;29;0 
35439;16;1;0;0;27;0 
35589;12;1;0;0;29;0 
36357;20;1;0;0;29;0 
35399;20;1;0;0;29;0 
36432;12;1;0;0;28;0 
36432;16;1;0;0;28;0 
35365;20;1;0;0;30;0 
35142;16;1;0;0;28;0 
35691;20;1;0;0;29;0 
36405;8;1;0;0;29;0 
35229;20;1;0;0;29;0 
36219;12;1;0;0;29;0 
35153;12;1;0;0;27;0 
36414;16;1;0;0;29;0 
35367;0;1;0;0;27;0 
35335;16;1;0;0;28;0 
36270;8;1;0;0;29;0 
35414;20;1;0;0;30;0 
35236;4;1;0;0;29;0 
37539;8;1;0;0;27;0 
35365;8;1;1;0;27;0 
36998;20;1;0;0;29;0 
35224;16;1;0;0;31;0 
36343;28;1;0;0;28;0 
35232;4;1;0;0;27;0 
36437;20;1;0;0;29;0 
35249;4;1;0;0;27;0 
35592;20;1;0;0;26;0 
36076;12;1;0;0;29;0 
35211;4;1;0;0;27;0 
36019;32;1;0;0;29;0 
